# mc delta_mc R14 log_alpha_dyn log_f_disk beta_phi theta a1z a2z sigma_sys md vd mw vw lnL lnp lnps weights
1.185946345206372321e+00 9.257075901945939489e-02 2.529424215052396363e+01 2.016197148402880668e+00 -8.216535893333691831e-01 -1.529823330708341700e-01 5.786370067930725725e+00 3.898188936880300250e-03 6.393814795810672837e-03 1.476601946796236575e+01 1.724296969131263943e-02 1.346420630795319984e-01 2.667519028274955781e-02 1.346420630795319984e-01 -1.752329572851522244e+00 -3.325154583034300337e+00 1.790354337945504426e+01 9.404612571857312283e-04
1.185944006964235742e+00 9.009776188012415254e-02 2.065988806998743499e+01 1.571577113801182035e+00 -8.041081554712031787e-01 9.074652768271340708e-02 5.767577765552195146e+00 1.969091039242068866e-03 9.863857235795881265e-03 7.657775396693997649e+00 1.714556288725067879e-02 1.404918767749665509e-01 2.775779409583198007e-02 1.404918767749665509e-01 -3.063127397121377271e+00 -3.336394538362219553e+00 1.790354337945504426e+01 2.507189710068332962e-04
1.185945259094489890e+00 9.172004957222042176e-02 1.752251867192422807e+01 1.363487150367376000e+00 -8.383504851545808823e-01 3.310470715045754631e-01 5.511266162977348060e+00 1.763388598993792999e-03 1.058529578403494958e-02 5.501617608167938656e+00 2.158967589374031701e-02 1.427848188046937639e-01 2.559944048328448990e-02 1.427848188046937639e-01 -1.153342926547679781e+00 -3.483267890570937553e+00 1.790354337945504426e+01 1.461536842336738813e-03
1.185938039918338127e+00 9.055779755207085668e-02 2.197411180547368303e+01 1.774777240685444735e+00 -8.195662248851590670e-01 -3.651414509479539161e-02 5.182643434034686969e+00 8.291223253684840838e-03 2.324081314179767682e-03 2.002324541700668092e+00 2.047820528135092799e-02 1.422790654321360038e-01 2.679473520311913964e-02 1.422790654321360038e-01 -1.431816977627818233e+00 -3.676143278709722129e+00 1.790354337945504426e+01 9.122320090347617793e-04
1.185938577592895893e+00 1.020668658134034346e-01 2.030041713543009507e+01 1.580471154021108049e+00 -8.348000013369281103e-01 1.260597823971834619e-01 5.538017633131589790e+00 8.978159702445762461e-03 7.201793799294852697e-04 9.710882327835172134e+00 2.051271882196310445e-02 1.385056373388154072e-01 2.585960773014359809e-02 1.385056373388154072e-01 -1.552254414113122039e+00 -3.465355077191815791e+00 1.790354337945504426e+01 9.984909793614648536e-04
1.185944953036489613e+00 8.995024166298928869e-02 2.813427436257322611e+01 2.328670271996359453e+00 -8.307546409599821935e-01 -3.390383738922868595e-01 5.710375692629774846e+00 2.663249563657992588e-03 8.119307937843671732e-03 4.990990885156765700e+00 1.849239822236447769e-02 1.365312770278860055e-01 2.612536054239636418e-02 1.365312770278860055e-01 -9.126075015622632236e-01 -3.369056277631773177e+00 1.790354337945504426e+01 2.084305178008988464e-03
1.185944272974832403e+00 9.342823114349585456e-02 1.741506576016582386e+01 1.259888632900529881e+00 -8.141777080487436757e-01 3.473411526107398339e-01 5.016653788420150306e+00 1.083121376473901616e-02 1.880840026331867293e-04 7.326382928511669945e+00 1.760848776742389085e-02 1.422139584897925413e-01 2.705982409560050636e-02 1.422139584897925413e-01 -2.025742245997435020e+00 -3.774431030861526093e+00 1.790354337945504426e+01 4.565422889396683549e-04
1.186006023053163272e+00 4.702642399620589331e-02 1.409678595159765457e+01 1.033139737254912927e+00 -8.135404737443491241e-01 7.188273396560894701e-01 5.857783408401973979e+00 2.590748697273892627e-04 8.885459694570035233e-03 1.187586598118659253e+01 1.765278512277607126e-02 1.443835156326187807e-01 2.645316254548249479e-02 1.443835156326187807e-01 -8.956499755537834062e+00 -3.292275356854776458e+00 1.790354337945504426e+01 7.225847950707085955e-07
1.185938931251220074e+00 9.075449679876310127e-02 3.982703402211145516e+01 3.501117109122166227e+00 -8.191995744781370714e-01 -9.203314333097916133e-01 5.689889024665213846e+00 1.085701934968109905e-02 5.269087261844806894e-04 4.249674399380311662e+00 2.037881469235247253e-02 1.416869339033853537e-01 2.683415909558171941e-02 1.416869339033853537e-01 -1.569559684884382023e+00 -3.380603786162021063e+00 1.790354337945504426e+01 1.068158203196554242e-03
1.185947827241287333e+00 8.478595147880979566e-02 2.917378050888236629e+01 2.507899081534421981e+00 -8.202354502791515678e-01 -4.879570127181063754e-01 5.767111104513085174e+00 5.566053600817848224e-03 5.975393196839955644e-03 4.253998627180008540e+00 2.149524092303294401e-02 1.439710038959809146e-01 2.676679373042021789e-02 1.439710038959809146e-01 -3.087321815713778506e+00 -3.337780326178484192e+00 1.790354337945504426e+01 2.443868615901318418e-04
1.185941465401397776e+00 9.478547111262755620e-02 1.770002954871205958e+01 1.346316206268812543e+00 -8.205204382318095346e-01 2.790821543531474269e-01 5.467279512789279039e+00 8.801246093063340437e-03 4.360767013488935431e-03 9.522211272484085498e+00 2.033903928478491760e-02 1.449186732052375470e-01 2.667784786460577692e-02 1.449186732052375470e-01 -1.265043700734622689e-01 -3.508110138949956269e+00 1.790354337945504426e+01 3.980808032474130766e-03
