# mc delta_mc R14 log_alpha_dyn log_f_disk theta s1z s2z sigma_sys md vd mw vw lnL lnp lnps weights
1.186593511661160338e+00 6.713456804541452216e-01 1.287856634155069457e+01 2.688080300182036364e+00 -1.120650208021203076e+00 5.493372953117979129e+00 9.129578847965509614e-04 3.175882684324497079e-02 9.046321170654383792e+00 2.011266871156495301e-02 1.442907524331077385e-01 2.640772788943188468e-02 1.442907524331077385e-01 -2.226104736328125000e-01 -2.496609920959875328e+00 1.415409528837334996e+01 3.064477106538546669e-04
1.185931431902402355e+00 3.146703762299863372e-01 1.495976221411967089e+01 -2.053451508432472927e+00 -1.043500002255706383e+00 5.728508264304817743e+00 4.396771951488612565e-03 2.651523302533015727e-02 1.043031158716090978e+01 1.969221934463057100e-02 1.437922705829589587e-01 2.585121358221230056e-02 1.437922705829589587e-01 -7.444763183593750000e-01 -2.955653363110226639e+00 1.415409528837334996e+01 1.149086945401985791e-04
1.186510936882368750e+00 6.291367361479298648e-01 1.260522643987534330e+01 2.348265711344015738e+00 -1.118310894736419980e+00 5.497029037650118077e+00 1.367667618289016528e-02 1.657219420816869598e-02 7.741426237966786417e-01 1.904089110567743631e-02 1.425110873417144708e-01 2.677360685301720736e-02 1.425110873417144708e-01 -1.440124511718750000e-01 -2.608856004557946306e+00 1.415409528837334996e+01 2.963078886924820654e-04
1.185680746931044416e+00 2.900741655217250470e-01 1.554799709526585971e+01 -2.915775723397131536e+00 -1.005195675941264577e+00 5.721611282274771781e+00 3.930548712581419940e-03 2.310728087871243008e-02 3.762692039513967579e+00 1.795552238309294432e-02 1.431762067399175997e-01 2.627927714791361904e-02 1.431762067399175997e-01 -1.232711791992187500e+00 -2.979452112798245622e+00 1.415409528837334996e+01 6.886193990018107188e-05
1.185922357668657501e+00 5.441019193814338184e-01 1.239690060297800223e+01 1.494013574957779866e+00 -1.111720477937192308e+00 5.434446831062397898e+00 3.701853460615918412e-02 1.217809782715372977e-02 2.883499815191514770e-01 2.046390261555366269e-02 1.465475874469719386e-01 2.729579781271434732e-02 1.465475874469719386e-01 -1.324676513671875000e+00 -2.829129279793824558e+00 1.415409528837334996e+01 7.300016785239018928e-05
1.186416361391190888e+00 3.961238884483704870e-01 1.362070932834527071e+01 -6.314149777340447578e-01 -1.094357127551772058e+00 5.556050132533741248e+00 2.587887787248040194e-02 3.856719710492253345e-02 2.356742220080596528e+00 1.964445972682977298e-02 1.423674355317766649e-01 2.645272350809454304e-02 1.423674355317766649e-01 -6.057739257812500000e-03 -2.974588270449173066e+00 1.415409528837334996e+01 2.359503789548508053e-04
1.185774465427928304e+00 5.009845856169911071e-01 1.269878931226110552e+01 6.510414981493375386e-01 -1.123636862655158719e+00 5.577080586875602819e+00 3.613714154190314498e-02 3.394466125055976141e-02 8.895205215916158537e+00 1.838456169999038575e-02 1.396172999377278678e-01 2.636635913883295448e-02 1.396172999377278678e-01 -1.967620849609375000e-01 -2.821015138697986924e+00 1.415409528837334996e+01 2.273499158871801788e-04
1.185954837537641859e+00 4.515807185773078047e-01 1.311571749982321045e+01 -2.809396089105953287e-02 -1.101338354389425067e+00 6.066364813126151390e+00 2.804026350139122992e-02 1.895514196806292323e-02 8.537288454928507742e-01 2.047998222462870874e-02 1.381532336164036368e-01 2.720992313571113028e-02 1.381532336164036368e-01 -4.589080810546875000e+00 -2.616496680437101485e+00 1.415409528837334996e+01 3.451089723230189219e-06
1.186889053356099843e+00 3.006746072387578295e-01 1.518675113693304368e+01 -2.317554306976971290e+00 -1.017684267955633493e+00 5.744778723259175379e+00 3.038122224447888792e-02 2.272591957516269939e-02 3.236863565166213430e+00 1.825836883022082316e-02 1.451384559285147091e-01 2.638457413686031566e-02 1.451384559285147091e-01 -1.344100952148437500e+00 -2.956979321296775876e+00 1.415409528837334996e+01 6.300330973665446265e-05
1.186165801539294407e+00 5.498376518364849197e-01 1.231084150688445433e+01 1.651262456851736227e+00 -1.131954895667355743e+00 5.713795202357037084e+00 2.246183742996618604e-02 3.539655796673607524e-02 1.222474842142231388e+01 1.834993710126238409e-02 1.507789000388365386e-01 2.606223209705115992e-02 1.507789000388365386e-01 -3.224929809570312500e+00 -2.656986278343348218e+00 1.415409528837334996e+01 1.296627098306201312e-05
1.186947908770275006e+00 3.694500722524544645e-01 1.412609760811341530e+01 -1.208305351500629898e+00 -1.069877323835624949e+00 5.166418247344050307e+00 1.829035570937022348e-02 3.584726401307647414e-02 9.876117313243829798e+00 2.038577517368636571e-02 1.402762995207491592e-01 2.706295362245146260e-02 1.402762995207491592e-01 -1.786224365234375000e+00 -3.231008879082405194e+00 1.415409528837334996e+01 3.078520722313082348e-05
1.185751686849659370e+00 3.941277294561537636e-01 1.336142771898815518e+01 -2.777525229630328774e-01 -1.080003110756879714e+00 5.272818243725192033e+00 3.295648256472172299e-02 8.744523570374860763e-03 7.874528546528769546e-01 1.940152056471835390e-02 1.492806467678203797e-01 2.728818151415294754e-02 1.492806467678203797e-01 -1.947982788085937500e+00 -3.142635738038244586e+00 1.415409528837334996e+01 2.860693033380654762e-05
1.186189618580191896e+00 4.360836413820494695e-01 1.301997450051609917e+01 1.429959870334490124e-01 -1.112205841590813149e+00 5.672223668263637997e+00 3.071004435084135828e-02 1.470431691995655217e-02 9.250774791765147498e+00 2.191956062289401527e-02 1.459039378017581434e-01 2.628318344708624812e-02 1.459039378017581434e-01 -1.367263793945312500e+00 -2.859637356294404409e+00 1.415409528837334996e+01 6.785454592849428303e-05
1.186807542907953206e+00 4.774143337302061973e-01 1.303034002205609099e+01 8.024410044437302325e-02 -1.112576278327300994e+00 5.793066250733716949e+00 2.943960491022226678e-02 4.108334010663182434e-02 7.497364564903821638e+00 1.917675298157537830e-02 1.335853243658571277e-01 2.683233683931203484e-02 1.335853243658571277e-01 -2.500854492187500000e+00 -2.732860508061933036e+00 1.415409528837334996e+01 2.479278128816919644e-05
1.186280603586653992e+00 4.134507745849863580e-01 1.319222627571247131e+01 -9.618869762247794775e-02 -1.086882114975867175e+00 5.612273308627576895e+00 4.787407790011512926e-02 3.688448893244634930e-02 3.407318982077868874e+00 2.003884091554969382e-02 1.478339493860951759e-01 2.737376403380577597e-02 1.478339493860951759e-01 -1.408172607421875000e+00 -2.922148765341372911e+00 1.415409528837334996e+01 6.118769830321308702e-05
1.185972896687161882e+00 3.588746348710412648e-01 1.440724189653483656e+01 -1.573414363806580063e+00 -1.080715559975605311e+00 5.608882671236740336e+00 4.521060358531877287e-03 2.181208554572053229e-03 3.272766666619824960e+00 2.070843957721924325e-02 1.381059571412918130e-01 2.598231815868944430e-02 1.381059571412918130e-01 -8.817596435546875000e-01 -2.983869235846596801e+00 1.415409528837334996e+01 9.738173374981055300e-05
1.185796452712337468e+00 4.350333256296183837e-01 1.323451809693797188e+01 -2.138731815358878574e-01 -1.105319814902584241e+00 5.443664606270222528e+00 2.740887544128774514e-02 2.993348167124041184e-02 3.933656579821229737e+00 1.911616728705166010e-02 1.396722957559126677e-01 2.668737103771316385e-02 1.396722957559126677e-01 -1.815032958984375000e-01 -2.993358369492812976e+00 1.415409528837334996e+01 1.943004881180834483e-04
1.185727651570778640e+00 4.204931583288460395e-01 1.347330246551592126e+01 -5.183782496577598042e-01 -1.083970296738790307e+00 5.532836743636110555e+00 2.736445623813442765e-02 1.110413980849854140e-02 3.196685986078898978e+00 1.959177845392090500e-02 1.377089283395553920e-01 2.772848558356854828e-02 1.377089283395553920e-01 -1.726364135742187500e+00 -2.959926751751554175e+00 1.415409528837334996e+01 4.286161398455304777e-05
1.186773365663597257e+00 4.116057666382399449e-01 1.330103948385709955e+01 -2.116894196396453820e-01 -1.103584328880847343e+00 5.794006516858488887e+00 2.792617605855451240e-02 2.547987575606493540e-02 3.160613644471757855e+00 2.115818999822954155e-02 1.455972061854499122e-01 2.629335287983915886e-02 1.455972061854499122e-01 -1.228683471679687500e+00 -2.820006199545439518e+00 1.415409528837334996e+01 8.109147696868151056e-05
1.186032162445812999e+00 4.057312058111818276e-01 1.344903601922201375e+01 -4.176726814080080064e-01 -1.099601768042972827e+00 5.491535285846492975e+00 4.297347370261953015e-02 2.051046100609632203e-02 8.026885993507697492e+00 2.013525782220642463e-02 1.433716543279469624e-01 2.639631523872897415e-02 1.433716543279469624e-01 -2.075347900390625000e-01 -3.001253992261132097e+00 1.415409528837334996e+01 1.878190034828006215e-04
1.185989620750361517e+00 4.271131887374175484e-01 1.337497949317521062e+01 -3.787133553698611710e-01 -1.104108834458760624e+00 5.131054994709449701e+00 3.711440239282778192e-02 1.495943535622598457e-02 3.887760949887204553e+00 2.020223699155293193e-02 1.382806554239890406e-01 2.660793555813456557e-02 1.382806554239890406e-01 -1.924301147460937500e+00 -3.187232386540569173e+00 1.415409528837334996e+01 2.801482963963614154e-05
1.186010807456740812e+00 4.200680358230971523e-01 1.326949519329847504e+01 -2.628160109453637761e-01 -1.090685096526399001e+00 5.451447531052560969e+00 8.848656880693319586e-04 3.716263110422741989e-02 3.841027886317996298e+00 1.786236103935322228e-02 1.435267534842287196e-01 2.729110921598039766e-02 1.435267534842287196e-01 -1.220443725585937500e+00 -3.007440103983546109e+00 1.415409528837334996e+01 6.778789942021585645e-05
1.185692255993259892e+00 3.802959742216683869e-01 1.426414166888689294e+01 -1.533843217098018297e+00 -1.096160199404210944e+00 5.838471677635878265e+00 2.507038771297413760e-02 2.273695705070772483e-02 4.385615553020551505e-01 2.072801981142835537e-02 1.331204644920511715e-01 2.586315934673545300e-02 1.331204644920511715e-01 -4.047058105468750000e+00 -2.830988072413601842e+00 1.415409528837334996e+01 4.788519853628405164e-06
1.185969571383995502e+00 4.493664109111136784e-01 1.317514688254618171e+01 -1.192301596389329088e-01 -1.129445397576233301e+00 5.734625261424734610e+00 1.294499904149977454e-02 2.768296497157381533e-02 1.832304651073509150e-01 2.031337361713640016e-02 1.369791352793683359e-01 2.547264741517896169e-02 1.369791352793683359e-01 -1.894454956054687500e+00 -2.806582249246071470e+00 1.415409528837334996e+01 4.223420039254649228e-05
1.186043119618418906e+00 4.804958553033053525e-01 1.289973674394785874e+01 3.016476427754326561e-01 -1.096807539741973647e+00 5.157745858843296283e+00 4.241689821665708265e-02 6.504610495781637178e-03 1.796978341604141605e+00 1.963711964845064190e-02 1.370999861858662738e-01 2.786345277591412151e-02 1.370999861858662738e-01 -3.334762573242187500e+00 -3.098018978422385938e+00 1.415409528837334996e+01 7.474415948877342965e-06
1.186508732901097263e+00 3.612731629470548600e-01 1.402243472520089895e+01 -1.002627900417042195e+00 -1.042819486555594644e+00 5.629895836214140026e+00 3.838251315748109072e-02 4.509244332068387123e-02 3.768066371690380389e+00 1.950412603814377643e-02 1.451598273218410728e-01 2.845454748311825044e-02 1.451598273218410728e-01 -4.079956054687500000e+00 -2.968948709630935934e+00 1.415409528837334996e+01 4.036438604445736553e-06
1.187296657549114398e+00 4.141465623032801746e-01 1.331707349174994626e+01 -2.417920026178010939e-01 -1.105014693091096456e+00 5.364809755793501722e+00 1.608130202118664143e-02 1.805178826859929822e-02 2.886053548126903401e+00 2.107541944847382553e-02 1.445100923457889319e-01 2.626200540750025722e-02 1.445100923457889319e-01 -9.564666748046875000e-01 -3.064101147451598450e+00 1.415409528837334996e+01 8.340428706519322042e-05
1.185641595091540879e+00 4.309239447182127147e-01 1.328047187973338694e+01 -2.792785106885412594e-01 -1.105217441127698930e+00 5.561796564630355988e+00 1.891113950547300762e-02 2.180515220201019455e-02 8.581408055863260387e+00 1.883317198615797397e-02 1.396069641523424165e-01 2.661781287362105855e-02 1.396069641523424165e-01 -1.174926757812500000e-03 -2.930240885663959904e+00 1.415409528837334996e+01 2.478569391711604578e-04
1.186576809732702520e+00 4.394328554453850177e-01 1.335343664349322879e+01 -3.875381865204350351e-01 -1.099482167351343742e+00 5.599166527178639718e+00 4.946578600027793510e-02 3.167147653903484156e-02 1.086241741690851370e+01 1.979808448247281222e-02 1.350033853935337369e-01 2.712164641347938887e-02 1.350033853935337369e-01 -1.647811889648437500e+00 -2.896934667405695496e+00 1.415409528837334996e+01 4.937878985858055981e-05
1.186450245745053200e+00 3.723599264450868085e-01 1.398976348414367799e+01 -1.028392308401286925e+00 -1.087549535311591820e+00 5.368471313457801486e+00 1.206162705820049835e-02 2.394122079022700106e-02 6.012050624806962063e+00 1.988139133915898735e-02 1.420371703760580084e-01 2.609571760362538670e-02 1.420371703760580084e-01 -7.150726318359375000e-01 -3.109354461500534406e+00 1.415409528837334996e+01 1.014778390968973837e-04
1.186511521723321305e+00 4.860501091625373804e-01 1.262498307346740312e+01 7.073122631119242998e-01 -1.131189471037046701e+00 5.289809783377845243e+00 5.922558633111481979e-02 9.863371013158688666e-03 9.087816543030348138e-01 1.887486764021510319e-02 1.462212337486709091e-01 2.578999355171913282e-02 1.462212337486709091e-01 -2.293014526367187500e+00 -3.011162589373653553e+00 1.415409528837334996e+01 2.310595596364724155e-05
1.185813983213912737e+00 5.067405689579602690e-01 1.267343287890323644e+01 7.332727531036695723e-01 -1.117301904429915282e+00 5.971191438767337267e+00 2.406651286955420466e-02 2.317268038757773832e-03 7.588850057439624486e+00 1.902864316166534911e-02 1.394267362234984375e-01 2.679188022651605300e-02 1.394267362234984375e-01 -2.086380004882812500e+00 -2.587390017794842567e+00 1.415409528837334996e+01 4.340165227705651855e-05
1.186587994530695855e+00 4.999879183639109881e-01 1.249106939844527098e+01 1.016100243249145940e+00 -1.120929351007238894e+00 5.697643173415451123e+00 3.243594861199039503e-02 3.011286163244892775e-02 1.150285008831620459e+01 2.119748397107528923e-02 1.487255787025530962e-01 2.651795128605360582e-02 1.487255787025530962e-01 -1.179595947265625000e+00 -2.752662683079388550e+00 1.415409528837334996e+01 9.110465526957263894e-05
1.186596205837135543e+00 4.061714349317016581e-01 1.360565629035355606e+01 -6.235969260059883723e-01 -1.112542990189852254e+00 5.475757424692154984e+00 1.367247501682272368e-02 1.219703226700180783e-02 7.676113340812765529e+00 2.122167078979513358e-02 1.393795371947009754e-01 2.562757870241645641e-02 1.393795371947009754e-01 -1.585678100585937500e+00 -3.009426477120737520e+00 1.415409528837334996e+01 4.695374443989927440e-05
1.187416315924426646e+00 3.922488486142106656e-01 1.354407827967718703e+01 -5.880898281271815797e-01 -1.094581642637116659e+00 4.959264741726125969e+00 4.290743517764352560e-02 4.104486086839879110e-03 2.558499684246839934e+00 1.625959812348553787e-02 1.458140003473723523e-01 2.631783021411196813e-02 1.458140003473723523e-01 -6.507568359375000000e+00 -3.330006793945536003e+00 1.415409528837334996e+01 2.482528193156862394e-07
1.185555100623000957e+00 3.743060615511227263e-01 1.388611030432527471e+01 -9.265660082800525332e-01 -1.100340879161854968e+00 6.304416384617660185e+00 1.622416591599862637e-02 4.511672111087106952e-03 2.822008851430518384e+00 1.813714700444952685e-02 1.433979469758971392e-01 2.541426304329941904e-02 1.433979469758971392e-01 -6.492706298828125000e+00 -2.577830661289519210e+00 1.415409528837334996e+01 5.345823847492010443e-07
1.185647935106394213e+00 6.510590288861937136e-01 1.264863290333670953e+01 2.840311949007523928e+00 -1.130458818884883865e+00 5.751698134673446816e+00 3.333257640473047054e-03 3.227532801830234471e-02 2.607673903948622751e+00 2.121216729078773122e-02 1.487455213924850916e-01 2.593870577121364443e-02 1.487455213924850916e-01 -1.403518676757812500e+00 -2.406065587521686755e+00 1.415409528837334996e+01 1.029952910970055488e-04
1.185726778978247298e+00 3.378004637812413447e-01 1.442316489047021655e+01 -1.413540023281165015e+00 -1.056574967861727332e+00 5.717357834745246947e+00 7.748156031649688913e-03 1.508176519749184277e-02 3.258808670861944035e-01 1.926581535568130249e-02 1.451167374366826301e-01 2.644397334679376294e-02 1.451167374366826301e-01 -6.223602294921875000e-01 -2.941923182754955235e+00 1.415409528837334996e+01 1.316285738328479727e-04
1.186263829755846544e+00 3.956077736875731610e-01 1.371069390181513725e+01 -7.768032814124854468e-01 -1.103261837461752437e+00 5.611739453711823700e+00 3.314453830754323510e-02 3.022596921717984192e-02 7.341920212693645809e+00 1.894823448529562096e-02 1.403143733346993161e-01 2.590270683354673961e-02 1.403143733346993161e-01 -5.600280761718750000e-01 -2.943185390805109325e+00 1.415409528837334996e+01 1.399176544388279540e-04
1.186197083690074372e+00 3.958487526300388804e-01 1.336559845179128381e+01 -2.465839164838137254e-01 -1.101365568815098728e+00 5.546453517621479534e+00 2.708592700619412083e-02 3.843149694600322963e-02 3.973832364704922959e+00 2.136919937130232761e-02 1.487559283167804169e-01 2.602340826452048672e-02 1.487559283167804169e-01 -1.162948608398437500e+00 -2.980629580314670068e+00 1.415409528837334996e+01 7.375061581700495094e-05
1.186166668589065054e+00 4.461725521366196601e-01 1.301712081223916151e+01 1.312729780931836121e-01 -1.122370551055394738e+00 5.402956564262771266e+00 2.664009917449999126e-02 3.861389382083168370e-02 3.169267360197912664e-01 2.123709962398742657e-02 1.429828798725681915e-01 2.584103003893228195e-02 1.429828798725681915e-01 -1.246139526367187500e+00 -3.002164310427889671e+00 1.415409528837334996e+01 6.641770730190943591e-05
1.185932635565181359e+00 4.081668715713026585e-01 1.342085254216281776e+01 -3.855601425827017703e-01 -1.091167831786561404e+00 5.397942007125909214e+00 4.206038640222899833e-02 9.144887336629254834e-03 1.206202371701639109e+01 2.019731898436784301e-02 1.432746976413004081e-01 2.697744122302131106e-02 1.432746976413004081e-01 -6.543273925781250000e-01 -3.052977881583552655e+00 1.415409528837334996e+01 1.140871077626677880e-04
1.186253998608737037e+00 4.373854485797277203e-01 1.338167690356644712e+01 -4.591750060745020123e-01 -1.082853466067690507e+00 5.519312718856993705e+00 2.089555064669398540e-02 2.451123433710573202e-02 1.210038601820244031e+00 1.836203893353505201e-02 1.347550955268635997e-01 2.814505227181453989e-02 1.347550955268635997e-01 -3.529312133789062500e+00 -2.945999562782072090e+00 1.415409528837334996e+01 7.163193043702084165e-06
1.186065579037068662e+00 3.767075216114523784e-01 1.365448721616686711e+01 -5.523551253834342312e-01 -1.072741132444205547e+00 5.056614882307735925e+00 3.443499941509296780e-02 1.041025251273869703e-02 1.325170218819738466e+01 2.100549289543504963e-02 1.479337753959515389e-01 2.716500405333027723e-02 1.479337753959515389e-01 -2.820236206054687500e+00 -3.289595633642743433e+00 1.415409528837334996e+01 1.032363260021140865e-05
1.186099472354644968e+00 5.322609815933905253e-01 1.266384743713423511e+01 9.125265611055575210e-01 -1.131764747861454534e+00 5.771482288161934093e+00 2.995782551582833880e-02 3.620739001693283610e-02 9.057228507336582135e-01 1.945510384888244834e-02 1.351700046510317943e-01 2.603120495778951313e-02 1.351700046510317943e-01 -1.511291503906250000e+00 -2.656419279965290592e+00 1.415409528837334996e+01 7.199212586776022275e-05
1.186643683871148935e+00 5.722034294370874630e-01 1.250949153393329283e+01 1.558647543848163286e+00 -1.114916050025462457e+00 5.534194032118860740e+00 3.505328035766109435e-02 2.159827092415679550e-02 7.266244559280449211e-01 1.806837880506317190e-02 1.398076811301742772e-01 2.711676243816736609e-02 1.398076811301742772e-01 -3.547363281250000000e-01 -2.715902252501600778e+00 1.415409528837334996e+01 2.156440115341474680e-04
1.186940907222737485e+00 3.551023036005924727e-01 1.397536953072723875e+01 -8.985534294939954147e-01 -1.064264991426960627e+00 5.748033554635815889e+00 2.298626712208663714e-02 2.147894942414757535e-02 3.393090406224637867e+00 1.910133134565372356e-02 1.483057716394917680e-01 2.680932680607232138e-02 1.483057716394917680e-01 -1.545776367187500000e+00 -2.907043242008812367e+00 1.415409528837334996e+01 5.413321346621423314e-05
1.186892028746165062e+00 5.187037096923000634e-01 1.273266338018646238e+01 7.138736964723120249e-01 -1.134904682542281273e+00 5.487057687367372871e+00 3.568104961576037265e-02 4.036034401728017147e-03 6.229352359054918686e+00 1.970744394817484577e-02 1.349402735052286362e-01 2.578395879474049135e-02 1.349402735052286362e-01 -1.657852172851562500e+00 -2.842869248203295118e+00 1.415409528837334996e+01 5.160126114092250120e-05
1.185854253556815285e+00 6.045155128829943214e-01 1.262010073207085981e+01 1.849819672675673932e+00 -1.133782909419155605e+00 5.603214331598161735e+00 2.864439936501680939e-02 9.727481782388799209e-03 1.071432610165777533e+01 2.038752641056825951e-02 1.349298727578646107e-01 2.592250884102056951e-02 1.349298727578646107e-01 -1.912887573242187500e+00 -2.606894689475990567e+00 1.415409528837334996e+01 5.062701217184017045e-05
1.186085382067568306e+00 4.059211734854197839e-01 1.358647613902751949e+01 -5.956396435441981829e-01 -1.092042168836343308e+00 5.931658963970685150e+00 6.435456448073975655e-02 3.661422332581397432e-02 6.195574370801296915e+00 2.113027561144814603e-02 1.398027123879832523e-01 2.686427895878239561e-02 1.398027123879832523e-01 -3.015701293945312500e+00 -2.749441037961901202e+00 1.415409528837334996e+01 1.457233986534557535e-05
1.186531218810670474e+00 3.479302478152183631e-01 1.434904712369833391e+01 -1.391530779576780175e+00 -1.077433432724193230e+00 5.109288530391721039e+00 2.507886137397590670e-02 1.736988794013198667e-02 5.404670121120182635e+00 1.946389555017546957e-02 1.432199823762603241e-01 2.568904014043514941e-02 1.432199823762603241e-01 -2.585952758789062500e+00 -3.286587064710843276e+00 1.415409528837334996e+01 1.308841791435130045e-05
1.185899139770286936e+00 4.105589122341802844e-01 1.316663485460736993e+01 -4.580666410682576739e-02 -1.098416862430128260e+00 5.363012027811202564e+00 1.212720428621549308e-02 4.980698299536464625e-03 3.962487937874695998e+00 2.062545753649289854e-02 1.493140064168465564e-01 2.659016813926718195e-02 1.493140064168465564e-01 -1.237915039062500000e+00 -3.070609285583646653e+00 1.415409528837334996e+01 6.253605117917562892e-05
1.186738430535245303e+00 3.691204267189840960e-01 1.390970021058073947e+01 -9.204298730313578147e-01 -1.067012280526932422e+00 5.662861596623936400e+00 3.129605815727538876e-02 2.567440566091862275e-02 1.181787813405066423e+01 1.836957356621290657e-02 1.449498032519136448e-01 2.723106635993345279e-02 1.449498032519136448e-01 -1.194091796875000000e+00 -2.941891472507910166e+00 1.415409528837334996e+01 7.431287826090249662e-05
1.186859628819156187e+00 3.658562730171540656e-01 1.450415348201894439e+01 -1.866026855505009463e+00 -1.073305011905464568e+00 5.468521365640800269e+00 1.267705068826001195e-02 1.300024516666503649e-02 5.895673732522459964e+00 1.888006145229662730e-02 1.338636266992253576e-01 2.670962914587192080e-02 1.338636266992253576e-01 -1.643524169921875000e+00 -3.057324419644591451e+00 1.415409528837334996e+01 4.224216717857272931e-05
1.186740372805034305e+00 4.395959377559042758e-01 1.314485503613838091e+01 -8.160843135020900974e-02 -1.109102505510453751e+00 5.554754254965669880e+00 6.262825831932539861e-03 1.635828461053882854e-02 6.034610246942521350e+00 1.953263074307839617e-02 1.412246293285255305e-01 2.652893322932354386e-02 1.412246293285255305e-01 0.000000000000000000e+00 -2.922206019314989245e+00 1.415409528837334996e+01 2.501501942940953342e-04
1.185540611499666275e+00 3.855921744258722361e-01 1.368848799242195113e+01 -6.999150220395309319e-01 -1.097374982408163335e+00 5.576532578301620191e+00 1.925255800749097607e-02 2.024282539192577557e-02 3.582974981301538797e+00 1.853459455917313980e-02 1.440533319270249635e-01 2.596286763793850816e-02 1.440533319270249635e-01 -9.617309570312500000e-01 -2.975162448530311199e+00 1.415409528837334996e+01 9.068338267722002993e-05
1.186398579328413305e+00 4.353579312936496915e-01 1.333826637055576469e+01 -3.971791778975968246e-01 -1.118636340653403227e+00 5.822991420461163692e+00 1.639459258867268648e-02 4.399473817343910187e-02 1.022537331346210721e+00 1.792384383352864027e-02 1.367342044326238515e-01 2.588239914246199397e-02 1.367342044326238515e-01 -1.854507446289062500e+00 -2.774445902796307539e+00 1.415409528837334996e+01 4.539101531328167528e-05
1.186511407054445133e+00 5.043517361704752400e-01 1.281803576204827877e+01 4.724260162973762389e-01 -1.119499903859664247e+00 5.777256526043219154e+00 3.111340594914589405e-02 3.565818617731233292e-02 5.140012129552122389e+00 1.835375217428103153e-02 1.343433255529155046e-01 2.663588984072138080e-02 1.343433255529155046e-01 -1.579513549804687500e+00 -2.700274787977622992e+00 1.415409528837334996e+01 6.435915521958006662e-05
1.186026451303904938e+00 3.964046665886233889e-01 1.321452895091591451e+01 -1.031846143062871146e-01 -1.104244384712294025e+00 5.478280552045234231e+00 6.604284544512176863e-03 1.978437206379459953e-02 1.417771049384627879e+01 1.937810536984963666e-02 1.524167442870920652e-01 2.586841016002823512e-02 1.524167442870920652e-01 -3.166305541992187500e+00 -3.019653158052059361e+00 1.415409528837334996e+01 9.566896267676347287e-06
1.186585832546934061e+00 4.309791657718824442e-01 1.316393789150365379e+01 -1.022778565039712539e-01 -1.092257523759497362e+00 5.742457173373355594e+00 2.509272445236186005e-02 3.754562192689236966e-02 1.832269689830085813e-01 1.934212721083202260e-02 1.432828542537180061e-01 2.741708834059883651e-02 1.432828542537180061e-01 -1.522598266601562500e+00 -2.825690848472735439e+00 1.415409528837334996e+01 6.009811152803267185e-05
1.186757039352616339e+00 4.723513105884388219e-01 1.273215822593114765e+01 5.021482584606333788e-01 -1.122163835457182124e+00 5.767044535622353862e+00 3.741449413880827690e-02 2.020083881911300533e-02 5.052636960655157772e+00 1.851332689732570688e-02 1.455979721296010165e-01 2.619316412400716707e-02 1.455979721296010165e-01 -1.427490234375000000e+00 -2.755154887585156143e+00 1.415409528837334996e+01 7.092495966526094116e-05
1.186858451434473327e+00 4.396303123910817456e-01 1.302991653702010311e+01 6.936793130019136555e-02 -1.110902772424155138e+00 5.619496933542245110e+00 1.098932388068044573e-02 2.945897781609073743e-03 8.641269005713448692e+00 1.912816644621314136e-02 1.447677063938140885e-01 2.641881598832480915e-02 1.447677063938140885e-01 -3.866424560546875000e-01 -2.884736446328528992e+00 1.415409528837334996e+01 1.764237252791376795e-04
1.186281157359907246e+00 3.541272061852585029e-01 1.405386955104370905e+01 -1.031364986934840466e+00 -1.078845560199461096e+00 5.888585609363057749e+00 1.599689043676956121e-02 3.784912974329156243e-02 7.144462140640019499e+00 1.788625377439759245e-02 1.468670228343345041e-01 2.588757047582626591e-02 1.468670228343345041e-01 -3.506164550781250000e+00 -2.828817859603778295e+00 1.415409528837334996e+01 8.242346918500921728e-06
1.186531888790102851e+00 4.416227651192424775e-01 1.302838660884539657e+01 9.419774954975101977e-02 -1.104443836785719890e+00 5.932181870623580267e+00 9.478433066445936944e-03 2.635121658059628308e-02 2.173492300448655712e+00 2.018135444918719643e-02 1.441101103287003582e-01 2.685166206154701932e-02 1.441101103287003582e-01 -2.196868896484375000e+00 -2.704489729649278917e+00 1.415409528837334996e+01 3.456732624845228142e-05
1.186059416874126082e+00 6.286051925507046834e-01 1.266367532154674080e+01 2.187677810863855044e+00 -1.119054649131978163e+00 5.664729256407447622e+00 3.312956265734803146e-02 4.289136488847865303e-02 6.353871823888035841e+00 1.944089852668960672e-02 1.377731675693077973e-01 2.673301359345699180e-02 1.377731675693077973e-01 -3.131103515625000000e-01 -2.513840121785628323e+00 1.415409528837334996e+01 2.751501808025993393e-04
1.185545906284377837e+00 4.334717001084343324e-01 1.307103794440328315e+01 2.134131289192242598e-02 -1.119287975632809795e+00 5.561016029580414965e+00 2.151468619067071000e-02 1.165880266969345630e-02 6.238194204652889319e+00 1.932181961352268801e-02 1.449307819359308969e-01 2.581673510039344394e-02 1.449307819359308969e-01 -8.633880615234375000e-01 -2.927522618491065654e+00 1.415409528837334996e+01 1.049366520147164146e-04
1.186373306750175383e+00 3.920074781924504093e-01 1.393428693855894451e+01 -1.055930288114508064e+00 -1.102187867566723156e+00 5.323231575774804547e+00 7.808608164581854957e-03 4.818884564552479835e-06 1.983492669409873566e+00 2.118047760872609694e-02 1.363324066767543918e-01 2.586275694524369645e-02 1.363324066767543918e-01 -2.867858886718750000e+00 -3.114830281388915711e+00 1.415409528837334996e+01 1.172330060222870939e-05
