# mc delta_mc R14 log_alpha_dyn log_f_disk theta s1z s2z sigma_sys md vd mw vw lnL lnp lnps weights
1.185833544151545516e+00 5.204446928828724284e-01 1.268186687284038427e+01 -9.005178459291157678e-01 -1.239838945360965061e+00 5.056920705821821294e+00 2.928467072668109600e-02 4.365758817155943050e-02 7.106531082225174600e+00 1.925532623293341183e-02 1.363196931497389075e-01 2.598355725931833851e-02 1.363196931497389075e-01 -2.984176635742187500e+00 -3.094190183108846526e+00 1.420943642874459911e+01 6.601081081184921351e-06
1.186144434223634025e+00 2.168723610567606375e-01 1.792961465064334092e+01 4.453106265505475947e-01 -1.375681040541265387e+00 5.328645822297967349e+00 2.041135344770514740e-02 4.592353844406380295e-03 1.056625792047702461e+01 1.647833521936772211e-02 1.394949830940912516e-01 2.721989461903686486e-02 1.394949830940912516e-01 -2.449920654296875000e+00 -3.254249387418158612e+00 1.420943642874459911e+01 9.596804830661582824e-06
1.186899847720733092e+00 5.297793790860791940e-01 1.246413442248265468e+01 -9.204932321182843769e-01 -1.225213294385542051e+00 5.417336951160008240e+00 6.025505793999253942e-03 1.148282365164702765e-02 1.544780216340896395e+01 1.905158749151247138e-02 1.452514566461071688e-01 2.626368924899217042e-02 1.452514566461071688e-01 -6.987304687500000000e-01 -2.864216363427777523e+00 1.420943642874459911e+01 8.166727921753677598e-05
1.186576457892735137e+00 4.859094719096144765e-01 1.270824642575497165e+01 -7.720885054548267679e-01 -1.230908373993654381e+00 5.669137227655065558e+00 9.710710497285848786e-03 7.431533389767714347e-03 8.407828842519736057e+00 2.163573684413437614e-02 1.430740787580166984e-01 2.562628944899607991e-02 1.430740787580166984e-01 -1.483673095703125000e+00 -2.791001245796829622e+00 1.420943642874459911e+01 4.008194217846877282e-05
1.186447783991476213e+00 2.639388727489144770e-01 1.620865598890561188e+01 -1.256835908036828542e-01 -1.340064849133805636e+00 4.975531373440178484e+00 2.967768197423250806e-02 9.355890585583691299e-03 4.379472181095311001e+00 2.036627277012557219e-02 1.431917603168637587e-01 2.549004225257882339e-02 1.431917603168637587e-01 -4.006652832031250000e+00 -3.434873932687864340e+00 1.420943642874459911e+01 1.688893346571812083e-06
1.185977321734164480e+00 2.381918578140976572e-01 1.682496588834375117e+01 7.553635932272806386e-02 -1.358629521650237981e+00 5.862039233579886321e+00 5.404433274215048044e-02 3.176832252567438064e-02 6.838471412133445781e+00 2.062477928875192448e-02 1.440358670445469613e-01 2.563460562091855743e-02 1.440358670445469613e-01 -1.747253417968750000e+00 -2.934777014273853180e+00 1.420943642874459911e+01 2.667081302634322719e-05
1.186661783659072711e+00 3.463221475308657094e-01 1.439839416071461642e+01 -4.410912757000442497e-01 -1.262428424145181749e+00 5.282382816849620077e+00 3.491953934610142474e-02 1.999195116987767876e-02 5.976620368918927007e+00 2.166948975763688043e-02 1.428676504728346730e-01 2.614625864479930978e-02 1.428676504728346730e-01 -1.962707519531250000e+00 -3.185499643244195322e+00 1.420943642874459911e+01 1.673317192177049785e-05
1.186087406618792084e+00 2.430526114340417210e-01 1.759980053018226798e+01 1.327970626005671173e-01 -1.372919005610164778e+00 5.657269443455272828e+00 1.134816813862486902e-02 2.947100840081622042e-02 1.354139501413243352e+00 1.954699266898129312e-02 1.346122220981345041e-01 2.705030710993391874e-02 1.346122220981345041e-01 -1.741897583007812500e+00 -3.048344312895116204e+00 1.420943642874459911e+01 2.393539579008107521e-05
1.186323604538213949e+00 2.902009928459688415e-01 1.582598945795966294e+01 -2.601651593062008772e-01 -1.291679152169313394e+00 5.233557605536323543e+00 1.260897292785136473e-02 4.853256588430173574e-02 4.626633419377173873e+00 2.011496862101083000e-02 1.394244011592121746e-01 2.790499601766094351e-02 1.394244011592121746e-01 -3.126663208007812500e+00 -3.262322376354842124e+00 1.420943642874459911e+01 4.838547973712024986e-06
1.186079709033802665e+00 2.372805069196866623e-01 1.685662855278839700e+01 1.509867923496400477e-01 -1.344588186557668541e+00 5.499106851290684439e+00 6.990016884648189710e-03 4.191874204891032907e-03 1.068510403781337104e+01 2.399368187413499637e-02 1.439857665198797099e-01 2.654831720254579447e-02 1.439857665198797099e-01 -4.641967773437500000e+00 -3.143121172069251568e+00 1.420943642874459911e+01 1.197829667830182851e-06
1.186149723256846977e+00 2.314631968385644778e-01 1.754806612743858807e+01 2.335691705268623242e-01 -1.374773872398599828e+00 5.547726137638338884e+00 1.042988793526040611e-02 2.632833128334692574e-02 4.004736593575347392e+00 2.005063927861152479e-02 1.387403604987849093e-01 2.655350636480051721e-02 1.387403604987849093e-01 -2.933959960937500000e-01 -3.118370913102883613e+00 1.420943642874459911e+01 9.499586320601035433e-05
1.185648787679866034e+00 2.873357472110832367e-01 1.552566821653700657e+01 -2.726669283996689952e-01 -1.315726425239397868e+00 5.642693902718852961e+00 5.231106385441793710e-02 1.175856035273727465e-02 9.449105429380281862e+00 1.959076725244615624e-02 1.443849125201028816e-01 2.534298512012249024e-02 1.443849125201028816e-01 -1.658035278320312500e+00 -3.026746112363595476e+00 1.420943642874459911e+01 2.659754355495458930e-05
1.185759592670483142e+00 2.541649497479573361e-01 1.613266968598195916e+01 -1.438121918144040223e-01 -1.309344984229149356e+00 5.491961646533328967e+00 2.837338326095738272e-02 2.321046193567805060e-02 4.275405131505316092e+00 1.778784111680254895e-02 1.470267175836150741e-01 2.684706900223890122e-02 1.470267175836150741e-01 -2.041061401367187500e+00 -3.136938531091446603e+00 1.420943642874459911e+01 1.624199743912905247e-05
1.185810907710174389e+00 2.878224073958022267e-01 1.626930958943713890e+01 -2.747995554556258435e-01 -1.328296027982559302e+00 5.694370697891058875e+00 1.736656105747397955e-02 2.385986041099837432e-02 4.612134481453090018e+00 1.810978364973217167e-02 1.343411159727112558e-01 2.699165901997050213e-02 1.343411159727112558e-01 -1.468231201171875000e+00 -2.996619042711912595e+00 1.420943642874459911e+01 3.314029822047879305e-05
1.185639981047340141e+00 3.270093722017952675e-01 1.484993498806639067e+01 -4.515413028247337035e-01 -1.265508818555451720e+00 5.388704078095896577e+00 2.550515105339002178e-02 3.669948894681285788e-03 1.238891195706046666e+01 1.833382199858838227e-02 1.412981434149913618e-01 2.711385610381912212e-02 1.412981434149913618e-01 -6.469879150390625000e-01 -3.141596985401474917e+00 1.420943642874459911e+01 6.517105014899982431e-05
1.185804038297198826e+00 3.287965117947434512e-01 1.481237553299147613e+01 -3.707697042590374359e-01 -1.278540091065614392e+00 5.938779676054473100e+00 2.325076810534536242e-02 3.363955953887892703e-02 1.245482741885248767e+00 2.239379204874437576e-02 1.413462119726875965e-01 2.622327647664673619e-02 1.413462119726875965e-01 -3.521438598632812500e+00 -2.824441736119317703e+00 1.420943642874459911e+01 5.051675244683685014e-06
1.185678960747532429e+00 3.583501959317616503e-01 1.421147108191886765e+01 -4.955445464968077918e-01 -1.252677855165255094e+00 5.740632999039511297e+00 1.800688341163261472e-02 2.566509165848217342e-03 5.315283985879263540e+00 2.066826582334297877e-02 1.421001555606935529e-01 2.640840617311322747e-02 1.421001555606935529e-01 -7.673797607421875000e-01 -2.909140879126392409e+00 1.420943642874459911e+01 7.289934213630750652e-05
1.186090815653160213e+00 2.357052280591765969e-01 1.656349046467374109e+01 6.566584791920929143e-02 -1.327343026519488101e+00 5.758610047733167647e+00 9.782435717672960038e-03 1.359141761519926453e-02 4.028171406147018629e+00 2.097172347932535832e-02 1.476068972856464656e-01 2.664584361441643678e-02 1.476068972856464656e-01 -1.294235229492187500e+00 -2.994884591756175940e+00 1.420943642874459911e+01 3.950710121724566453e-05
1.185966007843601844e+00 3.118148790643034962e-01 1.500187085732750347e+01 -3.964856410556496513e-01 -1.269494302924532247e+00 5.690215645228786201e+00 2.498600724182422142e-02 3.320568383099174042e-02 1.175895045005095341e+01 1.853884510421501333e-02 1.440921916351938226e-01 2.696661854079501416e-02 1.440921916351938226e-01 -8.864135742187500000e-01 -2.979893519175603966e+00 1.420943642874459911e+01 6.029765181427899939e-05
1.185905841270069372e+00 3.815074094770280477e-01 1.366134584430479393e+01 -5.316947602538324436e-01 -1.230539823440569558e+00 5.219959504210434531e+00 2.429033403024681570e-02 4.957239056506995700e-03 6.231039045598823378e+00 2.184683889074205340e-02 1.461502796826963380e-01 2.625915700968621883e-02 1.461502796826963380e-01 -2.292358398437500000e+00 -3.187526810813905431e+00 1.420943642874459911e+01 1.200970466939467360e-05
1.186393265056809199e+00 5.714383871453131425e-01 1.249388892317790045e+01 -1.031799844894750962e+00 -1.245040652108071022e+00 5.128961368785032171e+00 4.692875309486265606e-03 1.839909213067777646e-02 6.949824561946379653e+00 1.833025137285171011e-02 1.405335559741316409e-01 2.623926243693094906e-02 1.405335559741316409e-01 -2.039657592773437500e+00 -2.955438272854462145e+00 1.420943642874459911e+01 1.950175358614854605e-05
1.185880449768883516e+00 3.434338043794744610e-01 1.484295530595428758e+01 -5.069963499899358128e-01 -1.284770568674549862e+00 6.024491340710501852e+00 2.799304935230791970e-03 3.342155183047613304e-02 1.171398914394003299e+01 1.808072524255852770e-02 1.356003000898829969e-01 2.637496402379704494e-02 1.356003000898829969e-01 -2.790725708007812500e+00 -2.763003473719921388e+00 1.420943642874459911e+01 1.115481309995272455e-05
1.185786268116141073e+00 4.763311789136992491e-01 1.292071991037681222e+01 -8.007563265776628247e-01 -1.223998686508589007e+00 5.468072793450659219e+00 5.096040628600549682e-03 1.234932361505163695e-02 1.030355941084478388e+01 1.946314058998270188e-02 1.373841434228251224e-01 2.662784993335631789e-02 1.373841434228251224e-01 -3.276824951171875000e-01 -2.922124789926288990e+00 1.420943642874459911e+01 1.116973486678270031e-04
1.185975384751930539e+00 4.426956276603087881e-01 1.307391032721248436e+01 -7.258888621117878248e-01 -1.221022299906872943e+00 5.629827601674286086e+00 2.133361145313679430e-02 4.690670733980477174e-03 5.508947353087110699e+00 1.943061949184830481e-02 1.421864828483944132e-01 2.638727988605736249e-02 1.421864828483944132e-01 -1.009521484375000000e-01 -2.875510636914106133e+00 1.420943642874459911e+01 1.468097409607641501e-04
1.186166160130283531e+00 3.122851772779822177e-01 1.490579693568021469e+01 -3.607258800237169716e-01 -1.281082384091711823e+00 5.635817964020666260e+00 1.155748247133683675e-02 1.033957508729824518e-02 4.874254840735019023e+00 2.029984715289102903e-02 1.455110660435992020e-01 2.591165314024299060e-02 1.455110660435992020e-01 -5.455017089843750000e-01 -3.010530498906821784e+00 1.420943642874459911e+01 8.223393461668220699e-05
1.186068858697835626e+00 4.764153474822536150e-01 1.267596829972222672e+01 -7.910964812928096279e-01 -1.189052025826646375e+00 5.562279329958140117e+00 2.507554447151285823e-02 3.468339710940365056e-02 7.438531967796073729e+00 1.965759410063883453e-02 1.463791931480890041e-01 2.776924965683054414e-02 1.463791931480890041e-01 -1.968154907226562500e+00 -2.867179422154564339e+00 1.420943642874459911e+01 2.288006312043439381e-05
1.185912619149936953e+00 2.335703977479387516e-01 1.688535780287920218e+01 1.370290103937760184e-01 -1.343091570508474941e+00 5.471058921817985699e+00 3.212456782776447473e-02 2.983688501600751525e-02 3.725074413154038311e+00 2.173736710283138626e-02 1.447519785359510092e-01 2.663822743773630944e-02 1.447519785359510092e-01 -1.398544311523437500e+00 -3.161765895969702367e+00 1.420943642874459911e+01 3.012303155658852522e-05
1.185591811330802381e+00 4.332696417281399759e-01 1.329005238801714661e+01 -7.340127931690401120e-01 -1.247858077169768931e+00 6.178197412367829600e+00 3.823152485974579129e-02 4.324189293199789258e-02 7.004127138790418705e+00 1.825624961931812673e-02 1.385529657292111638e-01 2.538053181629967847e-02 1.385529657292111638e-01 -5.209945678710937500e+00 -2.578902027896848637e+00 1.420943642874459911e+01 1.193335763316747653e-06
1.186237927401795345e+00 6.550945525965521377e-01 1.268829676631971815e+01 -1.218014545721455510e+00 -1.257239291231531553e+00 5.522218013144110316e+00 1.180075395172983446e-02 3.418719846757926895e-02 7.129076689488291763e+00 1.880897394162966973e-02 1.484943111432941443e-01 2.758844111270371963e-02 1.484943111432941443e-01 -2.296005249023437500e+00 -2.526379920945362567e+00 1.420943642874459911e+01 2.317826728486361529e-05
1.185600991465404208e+00 3.252716380570908061e-01 1.510676606216082618e+01 -3.919263292903940599e-01 -1.315819999849841437e+00 5.339213627930413431e+00 1.121321375370439022e-02 1.563619749803357370e-02 6.074243300149042568e+00 2.055662528130604641e-02 1.376581712624886933e-01 2.496079825277928294e-02 1.376581712624886933e-01 -3.866088867187500000e+00 -3.172125733191640151e+00 1.420943642874459911e+01 2.527891748264920673e-06
1.186065927459517999e+00 2.287379920925801668e-01 1.619482564651640644e+01 1.222510956783322000e-01 -1.314065281403199004e+00 5.807029605523566396e+00 2.637800416582695984e-02 1.226318649395102475e-02 9.138096977927567366e+00 2.397547895724227648e-02 1.536525143251239456e-01 2.602548254927484345e-02 1.536525143251239456e-01 -4.518768310546875000e+00 -2.971474449010254482e+00 1.420943642874459911e+01 1.608589157435859113e-06
1.186278835055823322e+00 2.801683963345957262e-01 1.588917960865247991e+01 -2.282658114173742869e-01 -1.295466139064302302e+00 5.622966589433849194e+00 5.440442614214997634e-03 1.344292716446572264e-02 5.013892900412648679e+00 1.966056284093622639e-02 1.419381650824487195e-01 2.760315003709347403e-02 1.419381650824487195e-01 -1.328948974609375000e+00 -3.042860377480565592e+00 1.420943642874459911e+01 3.637169646585332008e-05
1.185808677334515560e+00 5.669404573193542740e-01 1.218667453185179284e+01 -9.714417981192033924e-01 -1.218487745035425895e+00 5.933006493476080223e+00 2.834682107887364841e-02 2.913343296712715344e-02 4.554466502039006492e+00 2.014476365384294115e-02 1.575395101426871891e-01 2.662820778910278061e-02 1.575395101426871891e-01 -5.413055419921875000e+00 -2.499670636992227468e+00 1.420943642874459911e+01 1.054297003825242434e-06
1.186130232565185683e+00 4.768709402521876251e-01 1.284354851333463365e+01 -7.663249528932030152e-01 -1.235355772520955631e+00 5.599456339985176001e+00 3.638719432389164732e-02 1.977218292297896335e-02 8.509345364167799630e+00 2.105002299721443412e-02 1.401458783543414466e-01 2.564373833319337145e-02 1.401458783543414466e-01 -1.260925292968750000e+00 -2.845010883902205023e+00 1.420943642874459911e+01 4.744940938034756622e-05
1.186252218929499724e+00 2.549381950450550494e-01 1.633841502865266548e+01 -4.832044071362084914e-02 -1.331674107480748326e+00 5.553797291942243142e+00 9.934961154562264862e-03 1.031940706713497559e-02 9.057206413397135947e+00 2.157070491011150656e-02 1.444322689899099066e-01 2.616939694884564890e-02 1.444322689899099066e-01 -9.376678466796875000e-01 -3.100209957339847833e+00 1.420943642874459911e+01 5.079116644721295504e-05
1.185962076235730356e+00 2.741530715530654527e-01 1.652627380685274971e+01 -1.864896639203958983e-01 -1.335224334226253751e+00 5.775754792564764983e+00 1.198778457121222121e-03 3.379316201828887201e-02 9.789124502750702561e+00 1.871200357428493347e-02 1.359291439285330583e-01 2.701975114259929853e-02 1.359291439285330583e-01 -1.254867553710937500e+00 -2.960062977550376839e+00 1.420943642874459911e+01 4.254956890126212679e-05
1.185683814787853896e+00 5.561564028199471599e-01 1.228784274779059693e+01 -9.472965073247574530e-01 -1.213658872556816259e+00 5.473930671931018566e+00 1.400579333760408780e-02 3.923517391520239123e-02 1.996437083237748711e-01 2.028665408586776547e-02 1.515726957587908430e-01 2.703213143160548143e-02 1.515726957587908430e-01 -1.917541503906250000e+00 -2.783532795914202218e+00 1.420943642874459911e+01 2.616770337674108327e-05
1.186548056798475859e+00 3.603209374300510581e-01 1.442721993938338620e+01 -5.937081772840477889e-01 -1.254151721615845538e+00 5.758213118068644221e+00 8.651159146919176757e-03 9.921041748722175639e-04 2.025306929893141650e+00 1.668170961928651039e-02 1.373300035314763967e-01 2.719923396324418555e-02 1.373300035314763967e-01 -2.084106445312500000e+00 -2.896435508500418976e+00 1.420943642874459911e+01 1.978765583962471293e-05
1.186313202185315108e+00 4.766124196447344419e-01 1.264136861807278933e+01 -7.947587416187170684e-01 -1.182030414728153511e+00 5.295628669138405797e+00 3.674376767911578801e-02 1.265858560925257545e-02 5.485124188062676431e+00 1.947604719702950710e-02 1.477165373753454025e-01 2.806466752904519107e-02 1.477165373753454025e-01 -3.140792846679687500e+00 -3.022097006125071594e+00 1.420943642874459911e+01 6.066066681344728836e-06
1.186851334495998112e+00 2.709608534728816798e-01 1.629900383128915209e+01 -1.396864658798784298e-01 -1.332870806607280967e+00 5.693579615657261783e+00 8.462714491250713372e-03 2.211135436033631260e-02 4.549122173031917349e+00 2.093501100473599275e-02 1.398891795662097204e-01 2.636939195420881163e-02 1.398891795662097204e-01 -9.725494384765625000e-01 -3.008459413340063726e+00 1.420943642874459911e+01 5.376331745011776752e-05
1.185532158636954270e+00 2.097413467256588060e-01 1.700574092391458336e+01 2.996100498575296478e-01 -1.346748553617431066e+00 5.773615867543184343e+00 2.109121480302153517e-02 1.652186437485929577e-03 5.119089757093650661e+00 1.919444787536777122e-02 1.500882269599892460e-01 2.618066679491871940e-02 1.500882269599892460e-01 -2.027755737304687500e+00 -3.001417853018923498e+00 1.420943642874459911e+01 1.884837426574479942e-05
1.186961056214326460e+00 2.889811139853195598e-01 1.602446935297629693e+01 -2.748105623553671606e-01 -1.346469342281344739e+00 5.483114275972578611e+00 4.109552395666014185e-02 2.131273284696724724e-02 1.969255625208327087e+00 1.887548578246623157e-02 1.373083733047891775e-01 2.515811589148760768e-02 1.373083733047891775e-01 -2.730163574218750000e+00 -3.116553639426150824e+00 1.420943642874459911e+01 8.321837143744428719e-06
1.185936729940264778e+00 3.752791634062765391e-01 1.404475044971899678e+01 -6.416955008240176062e-01 -1.231927358824089991e+00 5.411624564963729789e+00 1.208263991201350904e-02 3.386131631490978122e-02 9.378044905484097526e+00 1.640104464563014314e-02 1.396985168367785857e-01 2.756185395032928129e-02 1.396985168367785857e-01 -2.740280151367187500e+00 -3.081524203660884975e+00 1.420943642874459911e+01 8.531761952091148620e-06
1.186224686056307709e+00 2.593120753548620594e-01 1.667425857232042219e+01 -1.661838524559099417e-01 -1.361251227378976969e+00 5.669577537696254055e+00 4.057343790006131407e-02 1.804824160466330166e-02 4.228093941192012650e-01 1.620000277828571519e-02 1.391729092501704512e-01 2.553261010620315810e-02 1.391729092501704512e-01 -4.485534667968750000e+00 -3.030707652709061506e+00 1.420943642874459911e+01 1.567305548711770911e-06
1.186488830821693208e+00 3.830792260234969215e-01 1.374506043260895893e+01 -5.740452446149051369e-01 -1.241568301955472631e+00 5.469241236172802445e+00 1.004717814943270095e-02 2.616574232022793670e-02 2.472599565759851625e+00 2.003685816832121575e-02 1.438399923047304352e-01 2.598015907983264663e-02 1.438399923047304352e-01 -5.491027832031250000e-01 -3.039213404649579786e+00 1.420943642874459911e+01 7.962149282723235411e-05
1.185911243671767146e+00 3.247526791866323648e-01 1.495183671398857683e+01 -4.432856467006264234e-01 -1.280765356054245574e+00 5.310469817258743674e+00 1.823632928250906379e-02 3.881871195132825109e-02 1.566952879410417332e-01 1.832440747444225373e-02 1.404424889563518075e-01 2.647690376480446584e-02 1.404424889563518075e-01 -8.550720214843750000e-01 -3.189189496809977875e+00 1.420943642874459911e+01 5.046796287016686174e-05
1.186321982221392179e+00 4.549903315922371183e-01 1.314758782018903105e+01 -7.506746119474920764e-01 -1.244633923210028970e+00 6.230179971275602746e+00 2.210224749364054012e-02 1.718527053963243498e-02 1.059104151771991376e+01 1.968462779087890371e-02 1.362142349186836743e-01 2.564212089933746649e-02 1.362142349186836743e-01 -4.934539794921875000e+00 -2.520753717677715500e+00 1.420943642874459911e+01 1.665802088132361555e-06
1.186624391263576772e+00 2.222089692423344365e-01 1.725317203116093978e+01 2.060883856302129225e-01 -1.347543276994587425e+00 5.116618829853956107e+00 6.638808489306919150e-03 6.210698160937529536e-03 7.223289418230064207e+00 1.797384002589908977e-02 1.443987579769078211e-01 2.717660341452562273e-02 1.443987579769078211e-01 -2.384277343750000000e+00 -3.376218607854748921e+00 1.420943642874459911e+01 9.071197672048448264e-06
1.185722028965640718e+00 3.148062636051592866e-01 1.560411673428660961e+01 -4.068536612431014055e-01 -1.298791024267229810e+00 5.626534125689908628e+00 2.114410064664332123e-02 2.373280808188734867e-03 6.872094844193179952e+00 1.786716812397086407e-02 1.337655037488633125e-01 2.737012321708609183e-02 1.337655037488633125e-01 -2.104385375976562500e+00 -3.014136917206442501e+00 1.420943642874459911e+01 1.723734000824437619e-05
1.186975855613392250e+00 4.477022000984765548e-01 1.311158769797351376e+01 -7.771407705225440443e-01 -1.218333536372872672e+00 5.589068465630590232e+00 1.310002320087981162e-02 1.706333064680350467e-02 1.420027813299660435e+00 1.778026148336307385e-02 1.398300992977317136e-01 2.684753462641867316e-02 1.398300992977317136e-01 -4.640960693359375000e-01 -2.891457429324432393e+00 1.420943642874459911e+01 1.004888479820006215e-04
1.185968557246224853e+00 5.197097086636081054e-01 1.255632091391617955e+01 -8.506976258482148445e-01 -1.240369473761800068e+00 5.368746091385741437e+00 2.186250873908958739e-02 2.983090864439699730e-02 5.757883283798071794e+00 2.135328420469435190e-02 1.420714184678008030e-01 2.545610278676447083e-02 1.420714184678008030e-01 -2.158279418945312500e+00 -2.910893312742237171e+00 1.420943642874459911e+01 1.810933448903904869e-05
1.186477175141266827e+00 4.355529744737228759e-01 1.319083760256240723e+01 -7.034244642447655682e-01 -1.234180864405753697e+00 5.488599335793025169e+00 4.151336912016395826e-03 1.012676720239400439e-02 7.982173063219017983e-01 1.977252684245374773e-02 1.410216946775733060e-01 2.584014298883243257e-02 1.410216946775733060e-01 -6.190490722656250000e-01 -2.965991662407049922e+00 1.420943642874459911e+01 7.988271687914067691e-05
1.185767713510793797e+00 4.664844128317950922e-01 1.263648812968639135e+01 -7.693543633059050091e-01 -1.212855638913839407e+00 6.009666447505074061e+00 3.550479935505720247e-02 3.352178045162571528e-03 1.184280638701965671e+01 1.955966862339096959e-02 1.501342690278826275e-01 2.580125699726183719e-02 1.501342690278826275e-01 -3.607696533203125000e+00 -2.627515001469388434e+00 1.420943642874459911e+01 5.642846969499608849e-06
1.185946131992455133e+00 4.995990123901288271e-01 1.250602778829502348e+01 -7.673165864984278217e-01 -1.197477048847322312e+00 5.827962524477312556e+00 3.271186186786764760e-02 1.482676103650831453e-02 9.885269293325594120e+00 2.322470938930987563e-02 1.478950497111845008e-01 2.725772227991257735e-02 1.478950497111845008e-01 -5.505172729492187500e+00 -2.679610290317927301e+00 1.420943642874459911e+01 8.031749123464133298e-07
1.185608075518896243e+00 4.396726168940648938e-01 1.312784216990899822e+01 -6.812260580125176768e-01 -1.220011287882274198e+00 5.098296143586801499e+00 2.831820979707962843e-02 1.082880474154085566e-02 3.677618052884479294e+00 2.122588885876981052e-02 1.413365302850395633e-01 2.658669281753840707e-02 1.413365302850395633e-01 -2.282348632812500000e+00 -3.190973372734907443e+00 1.420943642874459911e+01 1.208878603725479794e-05
1.186212264181481180e+00 2.118305097954319427e-01 1.763447237574718329e+01 4.966516633056167196e-01 -1.361756616188194435e+00 5.629936501342090338e+00 1.578609739022776223e-02 4.376028699073303968e-02 2.677602706449166536e+00 2.055418753487213077e-02 1.436185013569269975e-01 2.716129580013843317e-02 1.436185013569269975e-01 -9.428405761718750000e-01 -3.081912714403592712e+00 1.420943642874459911e+01 5.146216945627496995e-05
1.185802994765717377e+00 5.286819611027958610e-01 1.259757227339978414e+01 -8.836747361156622738e-01 -1.216046619156722741e+00 5.716594191797391034e+00 2.459920929733439010e-02 1.467691009710755598e-02 4.582225656952135240e-01 2.078820264649020727e-02 1.386522669527703311e-01 2.734375397529711579e-02 1.386522669527703311e-01 -2.286209106445312500e+00 -2.694309508710204693e+00 1.420943642874459911e+01 1.978811766233430042e-05
1.186370999530563575e+00 3.050846944792327542e-01 1.479485035585513408e+01 -3.155277189443328467e-01 -1.242502696097419257e+00 5.306460156785884230e+00 2.541185901759877852e-02 4.252045537799131053e-03 2.854134942277624543e+00 2.148228843830587986e-02 1.496953077487477302e-01 2.761797497401947271e-02 1.496953077487477302e-01 -3.249023437500000000e+00 -3.207661938478328700e+00 1.420943642874459911e+01 4.521821406300505683e-06
1.185612347840394154e+00 2.619405231839891379e-01 1.669676561141025317e+01 -7.627921936189574481e-02 -1.339840962191963580e+00 5.472833100014054430e+00 2.350438243783412040e-02 3.356986408470048755e-02 1.007461669779205593e+01 2.041532782208264549e-02 1.379634913515510597e-01 2.696580825854098112e-02 1.379634913515510597e-01 -8.919525146484375000e-01 -3.143011475506779284e+00 1.420943642874459911e+01 5.093937827817195775e-05
1.185698543773961999e+00 3.555844507316943126e-01 1.448651774094565248e+01 -5.086036072343540493e-01 -1.264902136472029870e+00 5.456905542480169125e+00 2.719817245030382510e-03 3.487329301217600985e-02 1.162329572977389347e+01 1.965633570090782878e-02 1.376918021662411062e-01 2.663696860707996661e-02 1.376918021662411062e-01 -2.974853515625000000e-01 -3.075280850420917922e+00 1.420943642874459911e+01 9.877396448470596581e-05
1.186654577292489021e+00 4.101524680573399029e-01 1.344902824349013848e+01 -6.384013016401377527e-01 -1.234913123754414199e+00 5.739769926777463560e+00 9.282820489034540948e-04 2.121863170537698073e-02 5.757309102024174230e+00 2.009622007950033137e-02 1.420959023332978299e-01 2.603982125112675253e-02 1.420959023332978299e-01 -6.117401123046875000e-01 -2.852708710707951845e+00 1.420943642874459911e+01 9.012083956836269177e-05
1.185644987947618523e+00 2.794595270346120208e-01 1.653180942815235355e+01 -2.146187322598750447e-01 -1.332658527930205672e+00 5.504309524774171791e+00 1.671051261501310670e-02 4.019051002515036837e-03 1.516967501847602318e+00 1.849623009450170399e-02 1.339841186409047591e-01 2.732811338836494894e-02 1.339841186409047591e-01 -2.135482788085937500e+00 -3.112430371174902621e+00 1.420943642874459911e+01 1.514525218011816727e-05
1.186015246740778961e+00 2.188751434660714812e-01 1.710336001975403164e+01 2.823661615857074869e-01 -1.347695491258716460e+00 5.755783540721370883e+00 1.085222057337545745e-02 5.615251530241218043e-03 9.147850898201244974e+00 2.142413854430711209e-02 1.467268589960879499e-01 2.664638522511281540e-02 1.467268589960879499e-01 -1.480941772460937500e+00 -3.006240250405350700e+00 1.420943642874459911e+01 3.240841890470690106e-05
1.186232370625590393e+00 3.434551940146276516e-01 1.440566707794549650e+01 -4.871745290949520690e-01 -1.225930660939723804e+00 5.533600484633880434e+00 3.423455552393073198e-02 8.768971028437698781e-03 6.859766685211450721e+00 1.911492395722902415e-02 1.436223440733945811e-01 2.838344952870506047e-02 1.436223440733945811e-01 -3.337966918945312500e+00 -3.041924223164171881e+00 1.420943642874459911e+01 4.882752572256897870e-06
1.186488724099547420e+00 3.301484353410688577e-01 1.478029085472461368e+01 -4.652149190387114830e-01 -1.261226130513335431e+00 5.262267687969703900e+00 1.757229782132578577e-02 2.535756382080602694e-02 2.584962628321955336e+00 1.822233117844058656e-02 1.415696553733573060e-01 2.719168711784525697e-02 1.415696553733573060e-01 -1.250427246093750000e+00 -3.212322047937606229e+00 1.420943642874459911e+01 3.320999751686014881e-05
1.186380737604301183e+00 2.482288886632198488e-01 1.690458396873127356e+01 -7.983557927236062390e-02 -1.353937599077764009e+00 5.279960964287821135e+00 1.506456671886631515e-02 2.955584552108050586e-02 1.447501340894481181e-01 1.629060688578115590e-02 1.401773003024691100e-01 2.637909487503156333e-02 1.401773003024691100e-01 -3.318084716796875000e+00 -3.264162029208061533e+00 1.420943642874459911e+01 3.988253870380168032e-06
1.186390235767870838e+00 2.133450963343631324e-01 1.814752621199076188e+01 7.322066911203404249e-01 -1.392714474157889848e+00 5.516317167078672590e+00 8.678437513634808947e-03 6.771675203193883164e-03 3.735668724605214486e+00 2.028944277262939230e-02 1.386100155884590901e-01 2.665884697637449161e-02 1.386100155884590901e-01 -4.624176025390625000e-01 -3.146520225574564122e+00 1.420943642874459911e+01 7.799638087194821418e-05
