# mc delta_mc R14 log_alpha_dyn log_f_disk beta_phi theta a1z a2z sigma_sys md vd mw vw lnL lnp lnps weights
1.185835776839161193e+00 4.445783837788939707e-01 9.686611649297546478e+00 2.451863847931674556e+00 -1.111647639223303008e+00 1.339496189413105220e+00 5.313195024427792568e+00 3.869026367112122188e-03 8.292997621552500309e-03 7.384864096681849510e+00 1.965886815178248537e-02 1.498380221913065968e-01 2.646419610338002562e-02 1.498380221913065968e-01 -1.772811889648437500e+00 -3.632504372913068380e+00 1.404502199508288562e+01 5.644613338722813048e-05
1.186374820014813425e+00 5.018981935916269066e-01 1.233885718131582543e+01 1.203799601478858561e+00 -1.121625404653741720e+00 1.283306428328406801e-01 5.664633108886365065e+00 5.477767509170822398e-03 1.680204886439554124e-02 3.600689334133962749e+00 1.961270029584083474e-02 1.453448704169270911e-01 2.649045444439981564e-02 1.453448704169270911e-01 -3.588562011718750000e-01 -3.344047090152226787e+00 1.404502199508288562e+01 3.097296323575840634e-04
1.185715341023295233e+00 3.954266342250759014e-01 1.108600625941613416e+01 1.496227276044462595e+00 -1.104598944509082914e+00 9.608335525462761151e-01 5.530903122123523197e+00 4.218921344384387456e-02 1.448620902443192512e-02 8.471078717922427614e+00 1.865544276033359247e-02 1.371373360585449175e-01 2.582264786466159645e-02 1.371373360585449175e-01 -8.489990234375000000e-01 -3.565870298621212520e+00 1.404502199508288562e+01 1.519776898106778426e-04
1.186397606517824110e+00 2.883207047564269043e-01 1.073515853529851860e+01 1.094159411239062241e+00 -1.008183568650843798e+00 1.116568671952273606e+00 5.569830952571419580e+00 4.189136266348696125e-03 4.460354724618440479e-03 1.008402452191455545e+01 1.881986905582046926e-02 1.407644764857315101e-01 2.593892564198889070e-02 1.407644764857315101e-01 -5.095214843750000000e-01 -3.642687839183125664e+00 1.404502199508288562e+01 1.976294338620691838e-04
1.186707249608057069e+00 3.728252642298233166e-01 8.843574999868437203e+00 1.884527077223693725e+00 -1.077454818877875198e+00 1.698563603314727777e+00 5.485243147513267914e+00 2.711281477730910668e-03 2.093262343241625301e-02 1.133192966065022844e+00 1.883586386147831707e-02 1.419882259962821081e-01 2.672437564644961072e-02 1.419882259962821081e-01 -1.666717529296875000e-01 -3.615949514601687564e+00 1.404502199508288562e+01 2.859971332131597071e-04
1.185819796334061760e+00 4.052839068455977856e-01 1.096187286410555117e+01 1.617279447688532379e+00 -1.113511123422704419e+00 9.791325879892021078e-01 5.925572552707073726e+00 8.610638444231794031e-03 2.866382739680289546e-02 7.148727409782762443e+00 1.876930585503160109e-02 1.383809369531005251e-01 2.555496639272781742e-02 1.383809369531005251e-01 -2.567367553710937500e+00 -3.329197390340042695e+00 1.404502199508288562e+01 3.453723821607629141e-05
1.186771478739302221e+00 4.363499228964980436e-01 9.355272610602339611e+00 2.465181384270940246e+00 -1.082003252168777019e+00 1.621727090748997790e+00 5.582399933651107204e+00 1.884868561306971436e-03 1.611850718184586542e-02 1.168735297174452015e+00 2.078348749382450192e-02 1.393355036400523994e-01 2.817606558249594745e-02 1.393355036400523994e-01 -3.895889282226562500e+00 -3.485807145407897156e+00 1.404502199508288562e+01 7.821736798844955047e-06
1.185962379494160501e+00 3.614608897362365791e-01 1.039975075654091086e+01 1.517541161683993334e+00 -1.057966943456022602e+00 1.216106557119971399e+00 5.705872907774050873e+00 2.566418151463180711e-02 2.602273720345323407e-02 6.712264330226163977e+00 1.862870957924184223e-02 1.372078758007488353e-01 2.749251503411485192e-02 1.372078758007488353e-01 -1.257247924804687500e+00 -3.501029678830809289e+00 1.404502199508288562e+01 1.078051521503453983e-04
1.185958890283699274e+00 3.722664407949962118e-01 9.624597618710975411e+00 1.784330042794109783e+00 -1.083500373646697268e+00 1.456920723113211746e+00 5.763504914029385695e+00 2.304053053147241191e-04 2.528698622250813779e-02 4.431838993785197189e+00 1.968801845679350390e-02 1.387732877578785606e-01 2.634111816560620600e-02 1.387732877578785606e-01 -5.994415283203125000e-01 -3.457153020774856866e+00 1.404502199508288562e+01 2.174586038908409155e-04
1.187042904026688994e+00 4.777290367422984407e-01 1.045879892494616747e+01 2.521645787978850528e+00 -1.106775472183473275e+00 1.152991404026744160e+00 5.705667683730182738e+00 5.808277986725393595e-04 1.632622195182780594e-02 8.550596555222101713e+00 1.799736043751211725e-02 1.415971777965011613e-01 2.719456046825889650e-02 1.415971777965011613e-01 -1.069854736328125000e+00 -3.357378476248060295e+00 1.404502199508288562e+01 1.501102226617067649e-04
