# mc delta_mc R14 alpha_dyn log_f_disk theta s1z s2z sigma_sys md vd mw vw lnL lnp lnps weights
1.186632609438398989e+00 3.283601385086894475e-01 1.193393964494933890e+01 4.104860102476871886e-02 3.022944545887829015e+00 5.748508208418702914e+00 8.571861941490695582e-04 9.794058224374476915e-03 7.952564940005872884e+00 2.890215427846025767e-02 2.024669755315707254e-01 1.000000000000000056e-01 2.024669755315707254e-01 -4.713587509179717472e+00 -6.613132254706835411e+00 2.114413025537607638e+01 4.130746808926993017e-05
1.186489334579839072e+00 3.252361805804602213e-01 1.189829929556257504e+01 3.898397103553641330e-02 6.874801290776764162e+00 5.987524129426575747e+00 1.686474676783353082e-04 8.067144111778487559e-03 3.654738498592768892e-01 2.349567153969922551e-02 2.039372539200925427e-01 1.000000000000000056e-01 2.039372539200925427e-01 -5.651636948828127061e+00 -6.480885372833284030e+00 2.114413025537607638e+01 1.845325451211691527e-05
1.186643366202172478e+00 3.304777407643669229e-01 1.196619437499432159e+01 3.172650870564840825e-02 -2.003505420178864238e+00 5.926953697359658157e+00 2.183746285896561064e-03 1.461070487494406248e-03 6.347721319104768334e+00 2.482505327810629117e-02 2.012281550704874133e-01 1.353601599710137356e-04 2.012281550704874133e-01 -1.753905157812511106e+00 -6.510157485680982958e+00 2.114413025537607638e+01 8.833313892133162022e-04
1.186714654342975850e+00 3.305695150809238592e-01 1.195277103246702488e+01 3.364467297361167092e-02 2.407881872712402505e+00 6.004951409216619851e+00 2.048002465770826577e-03 2.177540648674080107e-03 7.690125542016187588e+00 2.654811231135183885e-02 2.015821968327526359e-01 1.000000000000000056e-01 2.015821968327526359e-01 -1.779465349023439558e+00 -6.466230739306385367e+00 2.114413025537607638e+01 8.997050474748836089e-04
1.186630264276817837e+00 3.276606547089511712e-01 1.192450452606689737e+01 3.630329937698265064e-02 9.210198412616957597e+00 5.931420027557537722e+00 1.885308558232438175e-03 6.479102911960988101e-03 6.257961611875367147e+00 2.468979534011896820e-02 2.028431900108131347e-01 1.000000000000000056e-01 2.028431900108131347e-01 -3.526053808007816315e+00 -6.510149753046007071e+00 2.114413025537607638e+01 1.501386967475111587e-04
1.186706770747490314e+00 3.291468329175337715e-01 1.194181122774678627e+01 3.231598522184522815e-02 2.299935093466474623e+00 5.957956069247485331e+00 6.770345696849898627e-03 2.593839922746324356e-04 3.072921519042060012e-01 2.369055245383741570e-02 2.021338141925046461e-01 1.000000000000000056e-01 2.021338141925046461e-01 -2.437526671093763753e+00 -6.493853425560024206e+00 2.114413025537607638e+01 4.532224099820383683e-04
1.186673602095362101e+00 3.297822910835584986e-01 1.195407471036421754e+01 3.511490956869538910e-02 -2.420255660959357513e+00 5.886715538630449274e+00 5.888727769950515738e-04 7.940623716906011070e-03 4.640778850287029300e+00 2.654936482773814083e-02 2.016846397869848095e-01 5.056750014505910842e-05 2.016846397869848095e-01 -2.738452270703135127e+00 -6.533433738154809767e+00 2.114413025537607638e+01 3.224270999622330658e-04
1.186816536566444480e+00 3.319945849812437344e-01 1.197508375162612460e+01 3.118923078904437679e-02 1.963595102633887368e+00 5.314788615550693152e+00 2.782726111573784623e-03 1.836326344045431571e-03 1.397608477555562168e+00 2.646810549708082314e-02 2.007541178867386922e-01 1.000000000000000056e-01 2.007541178867386922e-01 -3.309895088671879648e+00 -6.860753138557135422e+00 2.114413025537607638e+01 1.312514364356718709e-04
1.186640017069668707e+00 3.321626626875878174e-01 1.197259912363430878e+01 3.009500459247962598e-02 7.107505605505011204e+00 5.627960423368419285e+00 2.110148942421122536e-04 2.789894102242671155e-03 5.465143625457340448e+00 2.575756048764133235e-02 2.007408028168231606e-01 1.000000000000000056e-01 2.007408028168231606e-01 0.000000000000000000e+00 -6.678753087822499879e+00 2.114413025537607638e+01 4.311365632893231908e-03
1.186590369038420301e+00 3.302360234492939250e-01 1.194522831262766971e+01 3.281857810319863816e-02 7.313750720663743099e-01 5.792726062574606871e+00 3.428526582106700398e-03 6.808320066681673504e-04 3.587607341984019982e+00 2.545851965604619196e-02 2.018100289043408546e-01 6.814680965949697355e-02 2.018100289043408546e-01 -2.401321512109404921e+00 -6.586337282980868402e+00 2.114413025537607638e+01 4.284201092461303114e-04
