# mc delta_mc R14 alpha_dyn log_f_disk theta s1z s2z sigma_sys md vd mw vw lnL lnp lnps weights
1.186586980085523324e+00 3.302415372109999137e-01 1.195719532980789523e+01 3.011044041647591499e-02 -7.746380499925404894e-01 5.715854260230530670e+00 1.170076322906349331e-02 4.292554508072899538e-02 6.346632928545341557e-01 2.330182473537649804e-02 2.014937370635824232e-01 2.237154568510469049e-03 2.014937370635824232e-01 -7.673797607421875000e-01 -6.630138969681079963e+00 1.798789580108916297e+01 1.314359899280783707e-03
1.186035923397785519e+00 3.307839471446751833e-01 1.194799879090875372e+01 3.165821912125189180e-02 4.619405746399960044e+00 5.840306488689484432e+00 2.611650557497026751e-02 3.462084826386103292e-02 6.351781875807177791e+00 2.518166731668676495e-02 2.014876825065889943e-01 1.000000000000000056e-01 2.014876825065889943e-01 -2.128448486328125000e-01 -6.559322478002721724e+00 1.798789580108916297e+01 2.456410608787797101e-03
1.185910505821506034e+00 3.273453979227373134e-01 1.193528642613647150e+01 3.240726499055851528e-02 -1.050081508345101611e+00 5.361955558236688901e+00 3.650547051705216144e-03 1.874271664527767459e-02 4.835005704944343563e+00 2.152493755353252283e-02 2.024301382543711725e-01 1.268065654317733970e-03 2.024301382543711725e-01 -8.370254516601562500e+00 -6.837982111761998105e+00 1.798789580108916297e+01 5.327980389316904853e-07
1.186566187130515093e+00 3.264248733308732220e-01 1.191619300500509304e+01 4.131429982254148509e-02 -1.094572095112605004e+00 5.378178359691691668e+00 3.910486834062285727e-02 3.287491772516550059e-02 4.480753601135147868e+00 2.638259572530485264e-02 2.032717386765678924e-01 1.048644773960488415e-03 2.032717386765678924e-01 -4.453414916992187500e+00 -6.828744405191427447e+00 1.798789580108916297e+01 2.701695051119808416e-05
1.186012173159995742e+00 3.321602166606329454e-01 1.197164997547441523e+01 3.174664017581971254e-02 -1.100068475254319722e+00 5.967630920381775006e+00 1.964640520004310581e-03 3.019485451602298490e-02 5.482766628991890379e+00 2.705727424763254910e-02 2.005995527896842212e-01 1.080185274585434034e-03 2.005995527896842212e-01 -2.635345458984375000e+00 -6.486321721319500355e+00 1.798789580108916297e+01 2.343830183141514195e-04
1.186195349928428566e+00 3.322808715842626159e-01 1.195145340627222730e+01 3.227162854923371765e-02 2.959712204289851378e+00 5.625420375420963737e+00 2.387044784222305122e-02 2.698821977853948367e-02 7.561097787680575166e-01 2.784581213272302458e-02 2.011576752814686619e-01 1.000000000000000056e-01 2.011576752814686619e-01 -3.891525268554687500e+00 -6.680482296729910452e+00 1.798789580108916297e+01 5.496058118959483874e-05
1.186035979961749920e+00 3.264461265624682418e-01 1.189869865930946347e+01 4.050663382868421869e-02 2.451363835744576392e+00 5.843514624404168245e+00 1.882026056246869847e-02 3.141894802285926064e-04 7.724008719040166504e+00 2.590633349256941942e-02 2.035866247320490263e-01 1.000000000000000056e-01 2.035866247320490263e-01 -3.088333129882812500e+00 -6.561340912185807284e+00 1.798789580108916297e+01 1.382342549745628577e-04
1.185855464577411533e+00 3.316502579262715078e-01 1.194899801796137417e+01 3.468451445536424593e-02 9.983382776551014137e-01 5.545933990009686454e+00 4.835761502637594272e-02 4.391714018533932756e-02 1.090930827363004951e+00 2.886838381311341781e-02 2.012507363226297419e-01 1.000000000000000056e-01 2.012507363226297419e-01 -3.020858764648437500e+00 -6.727163214074193931e+00 1.798789580108916297e+01 1.252863364407770454e-04
1.185547878950942380e+00 3.138581225397195640e-01 1.178217954263384470e+01 6.608348556175551447e-02 -3.066198234034624104e+00 5.868872294069548801e+00 1.771567583420117923e-03 9.428527968477087504e-03 7.258760350072336998e+00 2.329713613536932640e-02 2.087292233611702241e-01 1.073171489616057281e-05 2.087292233611702241e-01 -8.451477050781250000e+00 -6.558183699959379886e+00 1.798789580108916297e+01 6.498348905984214119e-07
1.186410004295894050e+00 3.288070073796992010e-01 1.194445869814863492e+01 3.394190410668376789e-02 5.514243749479923906e+00 6.043560406012280950e+00 5.274528063234390496e-02 5.027481512799560071e-02 2.992933431364892982e+00 2.437566088667601771e-02 2.020494688266898375e-01 1.000000000000000056e-01 2.020494688266898375e-01 -1.608581542968750000e+00 -6.446468569470864551e+00 1.798789580108916297e+01 6.810077425563414687e-04
1.186402887840739107e+00 3.303638745293461798e-01 1.195302146254731923e+01 3.170656814039929383e-02 -2.330657255559410501e+00 5.740242500330017705e+00 5.295777142078446006e-04 1.515968665029183288e-02 5.208695973806904078e+00 2.469085142605788319e-02 2.015316569360365850e-01 6.154248130775135967e-05 2.015316569360365850e-01 -4.820251464843750000e-01 -6.616262558501992075e+00 1.798789580108916297e+01 1.772836495906108135e-03
1.186324781565792019e+00 3.311003646935533062e-01 1.196353345382533817e+01 3.333428454493091164e-02 -4.242924046461171272e+00 5.766343052931906854e+00 1.554398977987520025e-02 3.175669504833323470e-02 6.370985815745792813e+00 2.693003805524154734e-02 2.010962938298780367e-01 7.682800815466730234e-07 2.010962938298780367e-01 -1.765167236328125000e+00 -6.600798124824084567e+00 1.798789580108916297e+01 4.990261138589319016e-04
1.186023224543383492e+00 3.291633868479528768e-01 1.193998022995561392e+01 3.639239535279364945e-02 -1.331891045201979429e+00 5.905857468197144300e+00 2.558391419695244667e-02 4.684672662366196755e-02 6.528763194631983957e+00 2.659161792849909500e-02 2.019982757141310370e-01 6.249749644794761394e-04 2.019982757141310370e-01 -2.106506347656250000e+00 -6.523732047082424934e+00 1.798789580108916297e+01 3.831342282468197546e-04
1.186198159158505794e+00 3.291512699148904098e-01 1.193347872703198576e+01 3.551607335226669021e-02 -2.219317041173919591e+00 6.102617136033921419e+00 4.073616297502560823e-02 2.724831287624339057e-02 2.456157569768095073e+00 2.600260585475391850e-02 2.022173800127934351e-01 7.789555386637286242e-05 2.022173800127934351e-01 -1.831207275390625000e+00 -6.413443231596175131e+00 1.798789580108916297e+01 5.633906619973217452e-04
1.186407784401093179e+00 3.254190082251779415e-01 1.190019757814365065e+01 4.412398371418255194e-02 4.608334398191733960e+00 5.410971392347750708e+00 2.717555356492129190e-02 4.647300899118678857e-02 4.083472472501203931e+00 2.681884639285491909e-02 2.038328521779892433e-01 1.000000000000000056e-01 2.038328521779892433e-01 -4.849975585937500000e+00 -6.810599975436972819e+00 1.798789580108916297e+01 1.850513435982407824e-05
1.185603862640933093e+00 3.236741216189902293e-01 1.187296076226366459e+01 4.612417267006031080e-02 2.637442957469523286e+00 5.921135985924321332e+00 1.770210069577875939e-02 4.770002814024965065e-02 1.165744837508356113e+00 2.566989561909284456e-02 2.046513957241228310e-01 1.000000000000000056e-01 2.046513957241228310e-01 -2.936584472656250000e+00 -6.520290063427628624e+00 1.798789580108916297e+01 1.676283374857543914e-04
1.186279063515209398e+00 3.301288566899205912e-01 1.194677794031451512e+01 3.407546434203075764e-02 -3.955715058132515338e+00 5.909112552654633532e+00 2.186525057615747863e-02 2.928656278549909842e-02 6.140312841710250602e+00 2.621826640567926844e-02 2.017069568726641560e-01 1.446437849987104463e-06 2.017069568726641560e-01 -8.662109375000000000e-01 -6.520824510991829470e+00 1.798789580108916297e+01 1.328211181257858914e-03
1.185968476019533036e+00 3.287597585866238736e-01 1.193533077487317051e+01 3.270416270401979575e-02 -4.466167841999665100e+00 5.841250561708287492e+00 5.327603134903805340e-03 2.820192059549048516e-02 2.660726063343003212e+00 2.340693159247396113e-02 2.021810252867611291e-01 4.587730819165077318e-07 2.021810252867611291e-01 -1.065765380859375000e+00 -6.560642185729849807e+00 1.798789580108916297e+01 1.045464142535958369e-03
1.186521543699732284e+00 3.305883697409916500e-01 1.195695962846914817e+01 3.283416599855407819e-02 -6.196777593593782996e-02 5.669812375314322139e+00 9.282085410715333954e-03 3.954770926022453670e-02 4.340287249696488381e+00 2.587689798207051112e-02 2.014174680962558805e-01 1.142178039320092438e-02 2.014174680962558805e-01 -1.171493530273437500e+00 -6.656234531237393170e+00 1.798789580108916297e+01 8.548241082312319329e-04
1.186329775991421531e+00 3.172017374517606125e-01 1.182605247531938275e+01 6.324211885569841485e-02 5.089576712878848497e+00 5.861459614310671640e+00 3.490316692225385597e-02 7.832678822343293323e-03 5.681794213166419638e+00 2.597833876936812142e-02 2.072138243599545016e-01 1.000000000000000056e-01 2.072138243599545016e-01 -5.180679321289062500e+00 -6.558903479365719491e+00 1.798789580108916297e+01 1.709935916819578514e-05
1.185863231688309316e+00 3.290206908844673372e-01 1.194359575280741304e+01 3.181937087956127064e-02 -4.353900372157789356e+00 5.811245206410958986e+00 5.279734872794480255e-02 8.611173418937351567e-03 2.791444660555559842e+00 2.303169284577668424e-02 2.018879184756798284e-01 6.129947112590492258e-07 2.018879184756798284e-01 -2.672668457031250000e+00 -6.577511525275649973e+00 1.798789580108916297e+01 2.061169663791116106e-04
1.186355421758862771e+00 3.310473527711606523e-01 1.194985785300603887e+01 3.194173850931236736e-02 -3.932669750181824853e+00 5.937384138537511014e+00 2.034580995068952305e-02 2.634825481692069232e-02 2.245661560793291045e+00 2.581527352400454778e-02 2.014740329721145251e-01 1.480673641429657525e-06 2.014740329721145251e-01 -1.001541137695312500e+00 -6.504023100364691778e+00 1.798789580108916297e+01 1.179752028287598450e-03
1.186006220854635806e+00 3.305583159966510309e-01 1.194673188777982276e+01 3.377393082567689553e-02 2.069230890739246043e+00 5.614821076624297191e+00 4.783098208408502472e-02 2.733498634947957931e-02 1.109056970483878857e+00 2.654289837939834487e-02 2.015554624055395649e-01 1.000000000000000056e-01 2.015554624055395649e-01 -1.645629882812500000e+00 -6.688277614722034414e+00 1.798789580108916297e+01 5.152830134403975099e-04
1.186637436537500756e+00 3.305949544900536607e-01 1.194796757014014865e+01 3.419786453108503849e-02 5.767903545869578430e+00 6.315061992302344329e+00 3.954585379507714882e-02 3.422580088990619107e-02 5.943155263548737466e+00 2.703641558287623453e-02 2.016833069384347255e-01 1.000000000000000056e-01 2.016833069384347255e-01 -3.684188842773437500e+00 -6.294596014356021563e+00 1.798789580108916297e+01 9.946829307197397371e-05
1.185712884066565609e+00 3.290718578188230881e-01 1.192882723438930448e+01 3.532072461577794725e-02 -1.032223880569018259e+00 6.178688629304099678e+00 1.403848036347672690e-02 3.780096076010575588e-03 2.220024782135898711e+00 2.569425355824903751e-02 2.022261021650715307e-01 1.217547874522769552e-03 2.022261021650715307e-01 -2.106857299804687500e+00 -6.371750711626654962e+00 1.798789580108916297e+01 4.458648042067472829e-04
1.185826863844629875e+00 3.307309798081188301e-01 1.194070733267927231e+01 3.135310119869274409e-02 -4.270526377281746555e+00 5.942694245251374241e+00 5.414145128563173370e-02 8.433046847373150412e-03 5.120630568162884089e+00 2.487336294861199060e-02 2.016341104165751963e-01 6.865282345474198643e-07 2.016341104165751963e-01 -6.000823974609375000e-01 -6.501764467343600806e+00 1.798789580108916297e+01 1.766537902984119651e-03
1.185739266607685138e+00 3.298174525238696808e-01 1.193724455336612067e+01 3.152922134706403340e-02 6.909008873386592420e+00 6.058365905832359566e+00 4.499389877272715055e-02 1.458625416927128958e-02 3.522350836503089333e+00 2.382313451400439389e-02 2.018728916654149996e-01 1.000000000000000056e-01 2.018728916654149996e-01 -8.206024169921875000e-01 -6.437877436083078386e+00 1.798789580108916297e+01 1.510421356377116258e-03
1.186384827067238801e+00 3.285056660352332902e-01 1.193250123943006180e+01 4.053953957447957446e-02 -3.133848883337639890e+00 5.898344520819318149e+00 1.447958108113806333e-02 2.406729743169468833e-02 6.056836787231187458e+00 2.872556141896765239e-02 2.024123303153436138e-01 9.572617781852766158e-06 2.024123303153436138e-01 -2.679000854492187500e+00 -6.528245887056500329e+00 1.798789580108916297e+01 2.151589476471251752e-04
1.186249844829339262e+00 3.286809708427929633e-01 1.192213925194001511e+01 3.235223675939166710e-02 -1.775554904731400097e+00 5.772748809476425436e+00 4.607320631547312528e-02 4.887962565568719497e-02 1.522912206017294601e+00 2.317011990617281678e-02 2.026162256175939591e-01 2.092481512355306495e-04 2.026162256175939591e-01 -3.646362304687500000e+00 -6.599364469604824812e+00 1.798789580108916297e+01 7.616461719841968953e-05
1.185573820492155983e+00 3.309633157984300800e-01 1.193989076278876382e+01 3.121764591064694894e-02 1.673045478985717704e-01 5.823413537812689889e+00 1.376235454731324775e-02 1.525471091254945732e-02 2.572084706522491437e+00 2.503923933884203215e-02 2.015449672310969387e-01 1.888977893721032961e-02 2.015449672310969387e-01 -5.265808105468750000e-01 -6.569125894699427093e+00 1.798789580108916297e+01 1.777418096452739685e-03
1.186404717017803367e+00 3.261969307598752144e-01 1.192472541233001415e+01 3.551153838146476477e-02 2.011898807898209740e-01 6.061723074113217535e+00 4.338264295454695441e-02 2.699650296438915395e-02 1.457023939955565339e+00 2.234463854658893037e-02 2.030484153281953974e-01 2.190609823675219656e-02 2.030484153281953974e-01 -3.673797607421875000e+00 -6.438638193175751034e+00 1.798789580108916297e+01 8.702435198136171271e-05
1.186262793348655364e+00 3.289608266104208645e-01 1.193157558852596978e+01 3.391589456740518732e-02 -2.343153078101426257e+00 5.911807588083211940e+00 1.810444750767243108e-02 3.694988298888622624e-02 1.460916169592231917e+00 2.460264529638648071e-02 2.023198478049700877e-01 5.828718568351163643e-05 2.023198478049700877e-01 -1.042831420898437500e+00 -6.520355705923450707e+00 1.798789580108916297e+01 1.113692846389448439e-03
1.185932830822202133e+00 3.265774935992465933e-01 1.191146132340004904e+01 3.583711850208333438e-02 -1.863752499381462036e+00 6.168149720848873585e+00 1.343603883221602090e-02 6.974846812826411904e-03 3.775764916225954337e-01 2.299544473624755281e-02 2.032010300886051279e-01 1.813062517245580293e-04 2.032010300886051279e-01 -2.576965332031250000e+00 -6.379592737416769133e+00 1.798789580108916297e+01 2.764598820712671056e-04
1.186121383598311096e+00 3.297225143511635093e-01 1.193872335124091499e+01 3.209777384020365276e-02 -7.071280474326100407e-01 5.886563957888071741e+00 2.176270688001804773e-02 2.604951365260847057e-02 5.047836138381756932e+00 2.418417727391011796e-02 2.019528449785057966e-01 2.544887779484195089e-03 2.019528449785057966e-01 -4.826354980468750000e-01 -6.534037848272836513e+00 1.798789580108916297e+01 1.923593714058357716e-03
1.185846702498909000e+00 3.289625981967808088e-01 1.192970651201227383e+01 3.211124908620744539e-02 1.295727813733803524e+00 5.808145587467959281e+00 1.562093355999388464e-02 2.650467279527861375e-02 7.136845883573208482e+00 2.324086279938528121e-02 2.022586937727853806e-01 1.000000000000000056e-01 2.022586937727853806e-01 -1.048477172851562500e+00 -6.579336281405618436e+00 1.798789580108916297e+01 1.043995370097126809e-03
1.186245632474821621e+00 3.208194822447793526e-01 1.186213300470321563e+01 4.661578911644509438e-02 -2.334037728881435125e+00 6.033402123969446862e+00 2.329630296864566852e-02 2.171794055970532877e-02 1.704585896012007495e+00 2.263932664091044406e-02 2.056145304325259771e-01 6.070317605218649896e-05 2.056145304325259771e-01 -4.033676147460937500e+00 -6.459241382267738807e+00 1.798789580108916297e+01 5.948393393484312333e-05
1.186291301041828783e+00 3.318254531991590706e-01 1.195518897658414659e+01 3.087796629600243412e-02 5.808757213531281494e+00 5.847910746468011567e+00 3.876014031820052691e-02 6.717404548909126222e-03 2.524413119338325906e+00 2.598661077246833262e-02 2.011703496106254097e-01 1.000000000000000056e-01 2.011703496106254097e-01 -8.038024902343750000e-01 -6.553871138868236024e+00 1.798789580108916297e+01 1.367788059363919369e-03
1.186363776467484143e+00 3.342980503416287941e-01 1.199469223619450808e+01 3.058243579978286997e-02 -4.008816131644206138e+00 5.725045036561962064e+00 2.263527121756953725e-02 2.775733492768305694e-02 1.686214415736334793e+00 2.923461434234671599e-02 1.996787201781020649e-01 1.313574258510859139e-06 1.996787201781020649e-01 -2.419036865234375000e+00 -6.621441149797790082e+00 1.798789580108916297e+01 2.542062061474896343e-04
1.185637201886977188e+00 3.322459791672233709e-01 1.196206113094362067e+01 3.224756218713348971e-02 -4.232254141814933313e+00 5.606929581830405240e+00 2.543389745028899057e-02 3.108878716004074422e-02 5.508887490250954144e+00 2.760132579579539433e-02 2.007360940857285114e-01 7.817737585650722677e-07 2.007360940857285114e-01 -2.290679931640625000e+00 -6.691622954728979167e+00 1.798789580108916297e+01 2.694333100208228904e-04
1.186502404210887374e+00 3.321786442739362855e-01 1.197421162755013313e+01 3.198526960312873119e-02 -5.859016670847315700e-01 5.799656801292826458e+00 1.713672599427943158e-02 1.633869747511270884e-02 7.746083602293716730e+00 2.736370832573210843e-02 2.006588233917324104e-01 3.450682026215148596e-03 2.006588233917324104e-01 -1.126739501953125000e+00 -6.580739249628396514e+00 1.798789580108916297e+01 9.640518084150223729e-04
1.185647771622010405e+00 3.250233154331601537e-01 1.188870328783003139e+01 4.575120285556148747e-02 4.420053135312025816e+00 5.998082463899963912e+00 1.742810222439642939e-02 4.391171751333763223e-02 6.375808128474816705e+00 2.718435746971767375e-02 2.040063295299593960e-01 1.000000000000000056e-01 2.040063295299593960e-01 -3.146240234375000000e+00 -6.475864941078585346e+00 1.798789580108916297e+01 1.420982347538807570e-04
1.185982659025825114e+00 3.253518897790964037e-01 1.189268591682387211e+01 4.840758259101417965e-02 -4.886052109540941046e+00 5.936393167030464824e+00 4.114391437960600306e-02 1.820580028832326225e-02 5.587132558804480453e+00 2.928912266257062760e-02 2.039300790250543338e-01 1.661321135595608519e-07 2.039300790250543338e-01 -4.253189086914062500e+00 -6.509922619313811332e+00 1.798789580108916297e+01 4.539999893954176600e-05
1.185585506233152842e+00 3.257608481304373749e-01 1.189877426338764899e+01 3.842035010715154353e-02 2.786406919878896549e+00 6.129971011485102927e+00 1.917323909244511571e-02 4.885209575587440983e-02 5.560720695732688235e+00 2.364692895991795524e-02 2.035917408318315136e-01 1.000000000000000056e-01 2.035917408318315136e-01 -2.555374145507812500e+00 -6.401753472612672802e+00 1.798789580108916297e+01 2.763024695437465202e-04
1.186263931382922188e+00 3.282322701257250896e-01 1.193789820855808692e+01 3.364622180717543459e-02 -4.598592605318147508e-01 5.840142599377211141e+00 3.505044068970716853e-02 1.036063526383447682e-02 2.579827013594503171e+00 2.345287005238828187e-02 2.022898746492338140e-01 4.711665621854603699e-03 2.022898746492338140e-01 -1.678100585937500000e+00 -6.561486781198034635e+00 1.798789580108916297e+01 5.662504212812594648e-04
1.186327532982677235e+00 3.260110817200453370e-01 1.190913945671691287e+01 3.877346128168651651e-02 6.706169423752517567e+00 6.177186128616845906e+00 3.892759866918056848e-03 1.091290966771658009e-02 5.718064071117733960e+00 2.423571051269346466e-02 2.034695552590148337e-01 1.000000000000000056e-01 2.034695552590148337e-01 -2.561492919921875000e+00 -6.374758409165851347e+00 1.798789580108916297e+01 2.821312699286736237e-04
1.186582960899031036e+00 3.309166245715529642e-01 1.196052660475152685e+01 3.428055927181918039e-02 -9.321366614941655193e-01 5.914468971311799272e+00 9.904315667471762230e-03 3.405456127429943441e-02 5.845416665194545836e+00 2.748780194295965054e-02 2.012782975190680057e-01 1.536610235167138469e-03 2.012782975190680057e-01 -1.358016967773437500e+00 -6.516848332344499006e+00 1.798789580108916297e+01 8.154649878610049224e-04
1.186529375183821067e+00 3.289497231119276610e-01 1.194284928778901822e+01 3.137940195355778256e-02 4.995350593954390739e+00 5.366096178126015914e+00 5.182166444995538884e-02 5.132306121130007087e-02 6.461835783372748665e+00 2.273254449878400751e-02 2.020965085216418489e-01 1.000000000000000056e-01 2.020965085216418489e-01 -3.580841064453125000e+00 -6.833620349558542806e+00 1.798789580108916297e+01 6.433876803555601772e-05
1.186577671953978674e+00 3.338271788791740691e-01 1.197810405958676050e+01 3.032571473651078653e-02 -2.866493225053992511e+00 5.938424880453819554e+00 1.668535227901048190e-02 5.239537374277208892e-03 3.926927291893349548e-01 2.838980940560845503e-02 2.002632677583007226e-01 1.707728321262276281e-05 2.002632677583007226e-01 -1.519317626953125000e+00 -6.500756927916502725e+00 1.798789580108916297e+01 7.052478018557769733e-04
1.185866680562465580e+00 3.305576811815488236e-01 1.194944510771155599e+01 3.309756538686976779e-02 -1.635658363366081947e+00 5.738629315722785229e+00 1.335021361505685407e-02 1.379209209546655018e-02 7.448976164796909494e+00 2.597028260381622697e-02 2.014472880100912633e-01 3.088151830372996083e-04 2.014472880100912633e-01 -1.099365234375000000e+00 -6.617462265400980037e+00 1.798789580108916297e+01 9.550811284614264861e-04
1.186610091353454299e+00 3.202909173575982926e-01 1.186319180785006822e+01 5.986047347096113552e-02 -1.198782194590537031e+00 5.914020426954485821e+00 6.223807553156173247e-03 4.218470538744918674e-02 1.885203128873999212e+00 2.838233795349261526e-02 2.057761823476810248e-01 8.289112740470735465e-04 2.057761823476810248e-01 -4.991210937500000000e+00 -6.526366690496939071e+00 1.798789580108916297e+01 2.134988087257363231e-05
1.186362881800549385e+00 3.309320488532097038e-01 1.196231194441485890e+01 3.179482499535329215e-02 -3.347710841800099479e-01 6.158249460419535026e+00 3.287068459506910234e-02 4.633664211051078535e-02 1.470246455349551340e+00 2.546775690062792405e-02 2.011702062521066869e-01 6.212936148667870181e-03 2.011702062521066869e-01 -1.729721069335937500e+00 -6.380857538576660382e+00 1.798789580108916297e+01 6.442231549658963179e-04
1.185996975806335563e+00 3.273216800355542855e-01 1.191538150048490863e+01 3.842118314653523992e-02 1.255185091059837221e+00 6.188549441982085675e+00 2.660205751123451492e-02 2.077380012384349994e-02 2.587852511008203571e+00 2.561578915602524126e-02 2.029781017130978249e-01 1.000000000000000056e-01 2.029781017130978249e-01 -2.571136474609375000e+00 -6.367606497564505474e+00 1.798789580108916297e+01 2.814291745493512965e-04
1.185983903791539618e+00 3.229299431288438771e-01 1.188255438141419162e+01 4.604793369722313956e-02 4.144593889877067561e+00 5.726974452715653641e+00 2.305689007668187962e-02 3.980507220908069410e-02 3.907079829561412865e-01 2.469061208027709120e-02 2.046350611789347629e-01 1.000000000000000056e-01 2.046350611789347629e-01 -3.370239257812500000e+00 -6.630711321944047221e+00 1.798789580108916297e+01 9.728776227529368679e-05
1.185839193334220276e+00 3.327369008742574463e-01 1.196671610797154983e+01 3.020975597640393126e-02 1.004216344446609899e+00 6.163952293888151246e+00 1.536140829911296704e-02 2.932628225063135113e-02 2.061633527252038078e-02 2.656845751837712613e-02 2.005741220105570211e-01 1.000000000000000056e-01 2.005741220105570211e-01 -1.373992919921875000e+00 -6.376526969297342973e+00 1.798789580108916297e+01 9.234382190472005753e-04
1.185677860788358240e+00 3.221004579920127009e-01 1.186233688005889242e+01 4.789384296011062192e-02 2.905173256005191718e+00 6.116566386322823234e+00 3.859410476983425597e-02 2.574994836755447117e-02 5.324378986655218249e+00 2.469775566234209963e-02 2.052317112494552731e-01 1.000000000000000056e-01 2.052317112494552731e-01 -3.621398925781250000e+00 -6.412295406382903629e+00 1.798789580108916297e+01 9.415378496725270200e-05
1.185940348759590313e+00 3.327221892567669426e-01 1.197216791457847762e+01 3.233683547690938132e-02 5.085935156969978443e+00 5.903225215370858869e+00 2.408788224927648370e-03 1.270857016771761994e-02 3.656869026367232323e+00 2.840139446143056384e-02 2.004601642176866427e-01 1.000000000000000056e-01 2.004601642176866427e-01 -2.191085815429687500e+00 -6.522111744667680178e+00 1.798789580108916297e+01 3.526324258308827838e-04
1.186390340772444096e+00 3.271887106972028447e-01 1.192682632587131586e+01 3.640386485718356824e-02 3.558884225520038580e+00 5.742398192981758243e+00 4.384639602013173237e-02 5.441462457235023489e-03 6.009740901138842517e-01 2.410393622642714381e-02 2.028065072398452795e-01 1.000000000000000056e-01 2.028065072398452795e-01 -1.762008666992187500e+00 -6.617852695391543527e+00 1.798789580108916297e+01 4.921396046507991008e-04
1.185933532658922651e+00 3.260258807663837244e-01 1.190735442022921475e+01 4.049437409723531667e-02 -2.558323511208098200e+00 5.820893520201389393e+00 1.356706912589929377e-02 9.617463660101915543e-03 5.896129988445383496e+00 2.527561102476567206e-02 2.034100724206001076e-01 3.677799996018821065e-05 2.034100724206001076e-01 -1.852813720703125000e+00 -6.574615170282506860e+00 1.798789580108916297e+01 4.692777904952540936e-04
1.186465734450994347e+00 3.218469976556808110e-01 1.186548188539397053e+01 5.837412369192079148e-02 4.354653964843910430e+00 5.845801545463437776e+00 2.369488682869796969e-02 2.635197245866884377e-02 4.416158321665113462e-01 2.985246744857551759e-02 2.054006486767604445e-01 1.000000000000000056e-01 2.054006486767604445e-01 -5.788681030273437500e+00 -6.563681745101957787e+00 1.798789580108916297e+01 9.265158922095271404e-06
1.185560417623025886e+00 3.284922201240900730e-01 1.192654897116880974e+01 3.266711153403465545e-02 2.918675211166497085e+00 5.907012769534604857e+00 1.939848180683733866e-02 4.750565537818161876e-02 2.553724463574802428e-01 2.303500187976668598e-02 2.023534443503413605e-01 1.000000000000000056e-01 2.023534443503413605e-01 -1.273849487304687500e+00 -6.524064940236796950e+00 1.798789580108916297e+01 8.806932314626712876e-04
1.185790812517620196e+00 3.305564521466190508e-01 1.194257064774746446e+01 3.154928075244663177e-02 -3.041978493919875959e+00 6.111616093492925117e+00 1.725558792902625802e-02 2.733163041162026130e-02 3.747118697950897470e+00 2.477907397054539620e-02 2.016082008683223181e-01 1.182696664513446440e-05 2.016082008683223181e-01 -8.554840087890625000e-01 -6.407537613775140528e+00 1.798789580108916297e+01 1.503576925424501744e-03
1.186053173564662222e+00 3.305212431972698317e-01 1.195303970000440685e+01 3.031599381899671708e-02 2.655144748182455494e+00 5.970147510227606702e+00 1.989593031628929601e-02 1.125648591339863070e-03 5.308856811452308477e+00 2.375202743192759633e-02 2.014090634159963478e-01 1.000000000000000056e-01 2.014090634159963478e-01 -4.389343261718750000e-01 -6.486338808134677336e+00 1.798789580108916297e+01 2.107695930177521087e-03
1.186256335446515875e+00 3.302462921833851373e-01 1.195314341730899699e+01 3.253703000766204612e-02 1.832938337974128862e+00 5.658611485714632572e+00 3.632293522318619933e-02 2.885970756683794297e-02 4.603147020048051097e+00 2.515288220739607741e-02 2.015117462606785259e-01 1.000000000000000056e-01 2.015117462606785259e-01 -1.415573120117187500e+00 -6.663185530344448715e+00 1.798789580108916297e+01 6.650519363997240904e-04
1.185863124924882772e+00 3.323331822115396794e-01 1.195887526479700824e+01 3.054683432983308633e-02 1.880308297438320508e+00 5.925100806225034766e+00 6.693027049784567792e-04 3.923507760299414782e-02 6.241634542929794804e-01 2.632938166839663557e-02 2.008636219763212383e-01 1.000000000000000056e-01 2.008636219763212383e-01 -2.715454101562500000e-01 -6.510200472153515605e+00 1.798789580108916297e+01 2.432994070357472841e-03
1.185644920991956175e+00 3.253718207733147239e-01 1.188080667027174187e+01 4.972655512544687378e-02 2.978698770902719062e+00 5.951755561906511005e+00 3.686106849165259741e-02 2.138622839137322568e-02 3.271321335423835741e+00 3.013152977448241288e-02 2.041489429265658795e-01 1.000000000000000056e-01 2.041489429265658795e-01 -5.829803466796875000e+00 -6.501552721421195002e+00 1.798789580108916297e+01 9.461846929638907704e-06
1.186103280828311402e+00 3.281920702647540544e-01 1.190811183757817027e+01 4.345443520662987946e-02 -3.604535321183232277e+00 6.253695663042006636e+00 2.640247849194871446e-02 3.058802091986567717e-02 6.697624938519941118e+00 3.039460960515901269e-02 2.030365954243238402e-01 3.005015640774061493e-06 2.030365954243238402e-01 -8.097824096679687500e+00 -6.330844131142016273e+00 1.798789580108916297e+01 1.161782612072567288e-06
1.186362881800549385e+00 3.309320488532097038e-01 1.196231194441485890e+01 3.179482499535329215e-02 -3.347710841800099479e-01 6.158249460419535026e+00 3.287068459506910234e-02 4.633664211051078535e-02 1.470246455349551340e+00 2.546775690062792405e-02 2.011702062521066869e-01 6.212936148667870181e-03 2.011702062521066869e-01 -1.729721069335937500e+00 -6.380857538576660382e+00 1.798789580108916297e+01 6.442231549658963179e-04
